Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Cleveland,44.6,42.7,48.0,42.5,47.5,44.6
2,Golden State,44.1,48.0,52.0,45.1,43.5,44.1
3,Boston,42.9,36.3,33.0,43.7,42.1,42.9
4,New York,42.5,38.0,35.0,43.4,41.3,42.5
5,Portland,42.3,45.0,43.0,40.1,43.7,42.3
6,Brooklyn,40.8,38.3,48.0,41.6,40.1,40.8
7,Utah,40.8,38.0,36.0,43.7,37.5,40.8
8,Charlotte,40.2,41.7,44.0,38.5,41.8,40.2
9,Memphis,40.1,44.0,47.0,42.6,36.9,40.1
10,Phoenix,39.8,35.3,37.0,38.0,42.6,39.8
11,Chicago,39.1,45.7,50.0,37.6,40.4,39.1
12,Okla City,38.9,37.0,36.0,42.8,35.8,38.9
13,Milwaukee,37.4,38.7,37.0,37.5,37.1,37.4
14,Indiana,37.3,35.3,31.0,38.0,36.7,37.3
15,Minnesota,36.5,39.0,42.0,35.5,37.4,36.5
16,Atlanta,36.5,40.0,43.0,36.6,36.4,36.5
17,Philadelphia,36.5,39.7,25.0,34.4,39.4,36.5
18,LA Clippers,36.4,34.7,35.0,36.4,36.5,36.4
19,San Antonio,36.3,38.7,34.0,37.7,34.0,36.3
20,Washington,36.3,38.3,38.0,36.0,36.5,36.3
21,Miami,35.6,32.3,27.0,35.0,36.2,35.6
22,Dallas,35.3,39.7,40.0,35.1,35.7,35.3
23,Denver,33.8,36.3,43.0,35.5,32.2,33.8
24,New Orleans,33.2,29.7,35.0,33.2,33.3,33.2
25,Orlando,32.9,35.0,34.0,31.9,34.0,32.9
26,LA Lakers,32.5,33.0,29.0,32.3,32.6,32.5
27,Toronto,32.3,31.3,36.0,32.6,32.1,32.3
28,Detroit,31.6,28.7,25.0,34.6,28.9,31.6
29,Sacramento,31.0,29.7,26.0,33.1,29.3,31.0
30,Houston,30.3,30.3,31.0,31.3,29.5,30.3
