Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Charlotte,0.234,0.237,0.176,0.236,0.233,0.234
2,Memphis,0.237,0.172,0.154,0.252,0.219,0.237
3,San Antonio,0.249,0.132,0.165,0.218,0.301,0.249
4,Miami,0.254,0.221,0.165,0.235,0.274,0.254
5,Philadelphia,0.258,0.244,0.277,0.289,0.216,0.258
6,Golden State,0.26,0.269,0.182,0.212,0.289,0.26
7,LA Lakers,0.263,0.225,0.296,0.305,0.234,0.263
8,Denver,0.264,0.209,0.161,0.263,0.265,0.264
9,LA Clippers,0.267,0.278,0.299,0.292,0.248,0.267
10,Houston,0.268,0.329,0.238,0.274,0.263,0.268
11,Okla City,0.27,0.265,0.228,0.299,0.248,0.27
12,Utah,0.273,0.256,0.173,0.286,0.256,0.273
13,Sacramento,0.275,0.247,0.227,0.288,0.265,0.275
14,Atlanta,0.278,0.276,0.31,0.278,0.278,0.278
15,New Orleans,0.279,0.309,0.39,0.268,0.294,0.279
16,New York,0.281,0.342,0.322,0.253,0.316,0.281
17,Chicago,0.281,0.33,0.337,0.282,0.279,0.281
18,Orlando,0.286,0.289,0.268,0.28,0.292,0.286
19,Dallas,0.287,0.285,0.255,0.281,0.301,0.287
20,Brooklyn,0.289,0.218,0.159,0.297,0.283,0.289
21,Cleveland,0.295,0.271,0.2,0.324,0.256,0.295
22,Phoenix,0.297,0.335,0.193,0.299,0.293,0.297
23,Washington,0.299,0.306,0.168,0.313,0.289,0.299
24,Minnesota,0.304,0.259,0.289,0.294,0.314,0.304
25,Portland,0.307,0.28,0.209,0.288,0.319,0.307
26,Toronto,0.313,0.274,0.149,0.289,0.332,0.313
27,Milwaukee,0.325,0.327,0.418,0.299,0.367,0.325
28,Boston,0.326,0.273,0.24,0.314,0.34,0.326
29,Detroit,0.338,0.241,0.415,0.344,0.333,0.338
30,Indiana,0.351,0.307,0.44,0.343,0.358,0.351
