Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Detroit,4.4,11.3,13.0,4.5,4.3,4.4
2,Okla City,3.8,6.3,0.0,5.3,2.6,3.8
3,New York,3.3,4.0,5.0,4.9,1.3,3.3
4,Philadelphia,2.7,-11.7,-26.0,3.0,2.3,2.7
5,Minnesota,2.5,6.3,4.0,4.0,1.2,2.5
6,Orlando,2.3,1.3,26.0,1.5,3.1,2.3
7,LA Lakers,1.5,4.7,4.0,4.6,-0.6,1.5
8,Toronto,1.4,2.0,6.0,3.9,-0.6,1.4
9,Atlanta,1.4,3.0,0.0,0.9,1.7,1.4
10,Portland,1.3,-2.3,7.0,2.6,0.5,1.3
11,Houston,1.3,7.0,2.0,3.3,-0.5,1.3
12,Chicago,1.2,-9.3,-9.0,0.1,2.2,1.2
13,Phoenix,1.2,0.3,-2.0,2.5,-0.9,1.2
14,San Antonio,1.1,8.3,2.0,3.3,-2.7,1.1
15,Boston,0.9,1.3,18.0,6.0,-4.8,0.9
16,Golden State,0.8,13.3,21.0,4.9,-1.6,0.8
17,Miami,0.7,5.0,7.0,2.3,-0.9,0.7
18,Charlotte,0.5,-1.0,5.0,1.1,-0.1,0.5
19,Denver,-0.3,-4.3,4.0,2.1,-2.4,-0.3
20,LA Clippers,-0.5,-3.7,-4.0,-0.3,-0.7,-0.5
21,Memphis,-0.9,2.7,-4.0,2.3,-5.0,-0.9
22,New Orleans,-1.0,0.0,9.0,0.7,-3.1,-1.0
23,Sacramento,-2.0,-6.0,-4.0,-5.8,1.0,-2.0
24,Cleveland,-2.5,1.0,-6.0,-2.6,-2.4,-2.5
25,Indiana,-2.6,-2.3,-13.0,-0.3,-4.7,-2.6
26,Brooklyn,-3.4,3.0,-5.0,-6.1,-1.0,-3.4
27,Dallas,-3.7,-3.0,-7.0,-2.4,-6.5,-3.7
28,Utah,-4.6,-13.0,-21.0,-4.7,-4.6,-4.6
29,Washington,-4.7,2.0,0.0,-2.9,-6.0,-4.7
30,Milwaukee,-5.3,-1.7,-7.0,-4.5,-6.6,-5.3
