Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Detroit,23.2,27.3,22.0,21.6,24.7,23.2
2,Okla City,23.5,23.0,18.0,22.0,24.7,23.5
3,Orlando,23.9,26.3,22.0,24.5,23.3,23.9
4,Houston,24.2,19.7,11.0,24.3,24.1,24.2
5,Dallas,24.7,24.3,22.0,24.9,24.2,24.7
6,Boston,25.1,29.7,33.0,26.4,23.5,25.1
7,Phoenix,25.7,20.3,26.0,23.4,29.3,25.7
7,Toronto,25.7,25.3,27.0,25.1,26.1,25.7
9,Indiana,26.0,26.7,24.0,25.4,26.6,26.0
10,Denver,26.1,28.7,33.0,25.6,26.6,26.1
11,Minnesota,26.3,25.7,27.0,26.1,26.4,26.3
12,Atlanta,26.4,25.7,30.0,26.1,26.5,26.4
13,San Antonio,26.4,29.0,27.0,26.5,26.2,26.4
14,Milwaukee,26.6,28.3,24.0,27.0,26.0,26.6
15,New York,26.7,23.3,19.0,27.1,26.1,26.7
16,Memphis,26.8,25.0,32.0,25.5,28.5,26.8
17,Cleveland,26.8,25.3,28.0,26.2,27.8,26.8
18,LA Lakers,26.9,28.0,24.0,26.4,27.2,26.9
19,Golden State,26.9,31.0,32.0,26.0,27.5,26.9
20,Portland,27.2,28.0,22.0,25.3,28.5,27.2
20,LA Clippers,27.2,27.0,29.0,27.3,27.2,27.2
22,Philadelphia,27.6,33.3,38.0,27.9,27.3,27.6
23,Chicago,27.8,32.0,28.0,29.5,26.3,27.8
24,New Orleans,28.3,29.0,29.0,28.0,28.6,28.3
25,Miami,28.4,25.3,22.0,28.4,28.3,28.4
26,Brooklyn,28.8,27.3,28.0,31.0,26.9,28.8
27,Charlotte,29.1,31.3,32.0,27.8,30.2,29.1
28,Sacramento,29.2,30.3,21.0,27.6,30.4,29.2
29,Washington,29.9,31.7,33.0,30.4,29.5,29.9
30,Utah,30.1,31.0,34.0,31.8,28.3,30.1
