Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Okla City,26.2,25.7,28.0,26.4,26.0,26.2
2,Detroit,26.5,24.3,23.0,26.6,26.3,26.5
3,Toronto,26.6,26.3,22.0,26.5,26.6,26.6
4,Minnesota,27.0,23.3,23.0,26.5,27.4,27.0
5,Houston,27.3,23.0,27.0,27.4,27.1,27.3
6,Boston,27.4,34.0,30.0,25.0,30.0,27.4
7,Charlotte,27.4,27.0,25.0,26.3,28.4,27.4
8,LA Clippers,27.7,30.3,32.0,30.0,25.8,27.7
9,Golden State,27.9,23.3,20.0,26.7,28.7,27.9
10,Atlanta,28.0,27.7,32.0,26.7,28.8,28.0
11,Phoenix,28.1,26.7,29.0,27.2,29.4,28.1
12,Philadelphia,28.1,40.7,51.0,27.5,29.0,28.1
13,LA Lakers,28.4,29.3,28.0,28.4,28.3,28.4
14,Orlando,28.4,36.7,25.0,26.9,30.0,28.4
15,Dallas,28.8,27.7,32.0,27.2,32.3,28.8
16,Memphis,29.3,28.3,35.0,29.9,28.5,29.3
17,San Antonio,29.3,24.3,24.0,28.1,31.3,29.3
18,Chicago,29.5,33.3,37.0,29.0,30.0,29.5
19,New Orleans,29.6,29.0,28.0,28.0,31.5,29.6
20,New York,29.6,26.7,22.0,29.1,30.3,29.6
21,Cleveland,29.7,26.7,28.0,29.4,30.3,29.7
22,Indiana,30.0,28.7,36.0,28.8,31.1,30.0
23,Portland,30.1,32.7,26.0,28.3,31.3,30.1
24,Denver,30.2,33.0,31.0,28.6,31.6,30.2
25,Sacramento,30.6,32.3,27.0,30.1,31.0,30.6
26,Miami,30.9,28.3,25.0,29.4,32.4,30.9
27,Utah,31.2,36.0,41.0,33.3,28.8,31.2
28,Washington,31.9,27.3,32.0,32.1,31.8,31.9
29,Milwaukee,31.9,31.3,33.0,32.4,31.3,31.9
30,Brooklyn,32.0,27.7,27.0,31.5,32.4,32.0
