Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Orlando,0.577,0.594,0.595,0.608,0.544,0.577
2,Dallas,0.583,0.603,0.524,0.585,0.58,0.583
3,Indiana,0.6,0.625,0.571,0.59,0.608,0.6
4,Houston,0.604,0.541,0.333,0.596,0.611,0.604
5,Detroit,0.609,0.661,0.564,0.549,0.665,0.609
6,Chicago,0.616,0.667,0.528,0.665,0.574,0.616
7,Memphis,0.625,0.636,0.696,0.592,0.667,0.625
8,Portland,0.631,0.683,0.579,0.598,0.652,0.631
9,Denver,0.632,0.652,0.767,0.633,0.631,0.632
10,Milwaukee,0.636,0.669,0.667,0.632,0.643,0.636
11,Philadelphia,0.637,0.68,0.704,0.649,0.62,0.637
12,Phoenix,0.637,0.535,0.605,0.603,0.686,0.637
13,Atlanta,0.637,0.631,0.625,0.629,0.642,0.637
14,Okla City,0.64,0.627,0.529,0.611,0.662,0.64
15,LA Clippers,0.644,0.596,0.58,0.675,0.621,0.644
16,Golden State,0.645,0.727,0.681,0.645,0.645,0.645
17,Toronto,0.646,0.691,0.75,0.63,0.659,0.646
18,Sacramento,0.647,0.674,0.525,0.63,0.661,0.647
19,New Orleans,0.648,0.696,0.674,0.638,0.662,0.648
20,Charlotte,0.649,0.686,0.711,0.647,0.651,0.649
21,LA Lakers,0.649,0.646,0.571,0.627,0.665,0.649
22,Minnesota,0.651,0.621,0.643,0.649,0.652,0.651
23,Washington,0.655,0.714,0.767,0.67,0.644,0.655
24,San Antonio,0.659,0.649,0.628,0.663,0.654,0.659
25,Cleveland,0.661,0.644,0.636,0.662,0.659,0.661
26,New York,0.661,0.609,0.576,0.678,0.64,0.661
27,Brooklyn,0.665,0.651,0.622,0.693,0.639,0.665
28,Boston,0.671,0.724,0.702,0.674,0.667,0.671
29,Utah,0.673,0.664,0.667,0.711,0.63,0.673
30,Miami,0.677,0.639,0.579,0.686,0.668,0.677
