Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,San Antonio,1.151,0.913,1.1,1.057,1.314,1.151
2,Okla City,1.376,1.4,1.625,1.352,1.4,1.376
3,LA Lakers,1.463,1.37,1.143,1.267,1.58,1.463
4,Miami,1.538,1.95,2.25,1.472,1.607,1.538
5,Washington,1.563,2.136,4.5,1.929,1.336,1.563
6,Portland,1.57,1.091,1.4,1.816,1.41,1.57
7,Utah,1.615,1.667,1.273,1.719,1.479,1.615
8,Phoenix,1.632,0.912,1.385,1.453,1.923,1.632
9,Detroit,1.636,1.036,1.0,1.775,1.5,1.636
10,Toronto,1.658,1.92,1.909,1.862,1.494,1.658
11,Dallas,1.715,1.5,2.125,1.727,1.69,1.715
12,Atlanta,1.721,1.636,2.154,1.627,1.787,1.721
13,Chicago,1.742,1.343,1.308,1.918,1.593,1.742
14,Milwaukee,1.76,1.481,0.75,1.531,2.161,1.76
15,Houston,1.762,1.857,0.444,2.06,1.566,1.762
16,Memphis,1.782,2.0,2.0,1.829,1.717,1.782
17,Denver,1.782,2.364,2.0,1.917,1.671,1.782
18,Golden State,1.817,1.84,3.0,1.782,1.835,1.817
19,Cleveland,1.819,1.75,2.75,1.635,2.094,1.819
20,Minnesota,1.867,2.0,2.333,1.984,1.761,1.867
21,Sacramento,1.873,1.952,1.667,2.068,1.684,1.873
22,LA Clippers,1.898,2.125,2.667,1.753,2.021,1.898
23,Charlotte,2.007,2.526,2.833,1.559,2.437,2.007
24,Brooklyn,2.007,1.24,1.667,1.681,2.364,2.007
25,New York,2.043,2.438,2.2,1.844,2.288,2.043
26,New Orleans,2.071,2.895,5.25,2.123,2.014,2.071
27,Orlando,2.085,2.944,2.143,1.736,2.545,2.085
28,Indiana,2.256,2.05,1.875,2.344,2.164,2.256
29,Philadelphia,2.496,2.542,2.5,2.671,2.286,2.496
30,Boston,2.567,2.65,5.333,2.976,2.268,2.567
