Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Houston,26.3,27.3,26.0,27.7,25.1,26.3
2,LA Lakers,28.5,27.3,22.0,27.9,29.0,28.5
3,Denver,29.1,26.7,29.0,30.8,27.6,29.1
4,San Antonio,29.6,34.3,32.0,29.0,30.5,29.6
5,Charlotte,29.6,30.0,27.0,28.4,30.8,29.6
6,Phoenix,29.7,29.3,29.0,28.5,31.6,29.7
7,Detroit,30.1,26.0,25.0,30.8,29.4,30.1
8,Orlando,30.5,29.0,30.0,30.9,30.1,30.5
9,LA Clippers,31.0,28.7,26.0,29.3,32.4,31.0
10,Toronto,31.4,28.3,33.0,31.8,31.1,31.4
11,Minnesota,31.5,33.0,38.0,31.8,31.3,31.5
12,Portland,31.6,30.3,31.0,31.7,31.5,31.6
13,Boston,31.8,29.0,26.0,32.3,31.1,31.8
14,Utah,32.2,32.3,34.0,30.9,33.6,32.2
15,Okla City,32.3,29.7,29.0,32.1,32.4,32.3
16,Philadelphia,32.4,37.0,32.0,31.9,33.1,32.4
17,New York,32.4,32.0,31.0,31.1,34.1,32.4
18,Atlanta,32.9,33.0,30.0,34.1,32.3,32.9
19,New Orleans,33.2,32.3,29.0,32.5,34.1,33.2
20,Golden State,33.4,34.0,33.0,33.6,33.3,33.4
21,Brooklyn,33.5,30.0,34.0,34.3,32.9,33.5
22,Cleveland,33.8,34.0,41.0,32.8,35.3,33.8
23,Chicago,34.4,38.0,36.0,32.3,36.3,34.4
24,Milwaukee,34.5,36.0,36.0,33.9,35.4,34.5
25,Memphis,34.6,30.0,32.0,34.8,34.3,34.6
26,Miami,34.9,32.7,35.0,35.9,33.9,34.9
27,Sacramento,35.4,35.0,40.0,37.5,33.7,35.4
28,Washington,35.6,34.0,30.0,36.7,34.8,35.6
29,Indiana,36.3,31.7,31.0,36.5,36.1,36.3
30,Dallas,36.4,36.7,39.0,36.1,37.2,36.4
