Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Okla City,18.1,21.0,17.0,19.3,17.2,18.1
2,Detroit,17.3,16.3,13.0,17.5,17.1,17.3
3,Phoenix,17.0,19.0,16.0,16.9,17.1,17.0
4,Golden State,16.5,16.3,14.0,16.1,16.7,16.5
5,Portland,16.4,13.7,13.0,18.0,15.5,16.4
6,Cleveland,16.4,15.0,16.0,15.8,17.3,16.4
7,Atlanta,16.3,15.7,13.0,16.3,16.3,16.3
8,LA Lakers,16.2,16.0,16.0,16.7,15.9,16.2
9,Toronto,15.9,16.3,12.0,15.5,16.3,15.9
10,Minnesota,15.9,19.0,12.0,16.5,15.4,15.9
11,Miami,15.8,16.3,16.0,16.7,15.0,15.8
12,New Orleans,15.7,14.7,17.0,16.3,14.9,15.7
13,New York,15.0,14.0,10.0,16.4,13.1,15.0
14,Orlando,14.9,14.3,21.0,15.2,14.7,14.9
15,Milwaukee,14.7,14.7,16.0,14.8,14.6,14.7
16,Sacramento,14.4,12.3,16.0,15.9,13.3,14.4
17,San Antonio,14.4,12.0,6.0,14.9,13.7,14.4
18,Boston,14.4,12.0,8.0,14.3,14.5,14.4
19,Dallas,14.2,13.3,14.0,14.0,14.7,14.2
20,Memphis,14.2,13.7,14.0,13.9,14.5,14.2
21,Houston,14.1,16.0,21.0,14.1,14.1,14.1
22,Indiana,14.0,14.7,17.0,14.5,13.6,14.0
23,Utah,13.8,12.7,10.0,14.1,13.4,13.8
24,Philadelphia,13.6,13.0,12.0,12.6,15.0,13.6
25,LA Clippers,13.5,12.0,11.0,14.3,12.9,13.5
26,Brooklyn,13.4,10.0,8.0,13.3,13.6,13.4
27,Charlotte,12.9,11.7,9.0,11.8,14.0,12.9
28,Washington,12.6,14.7,19.0,13.9,11.7,12.6
29,Denver,12.5,11.3,11.0,12.6,12.4,12.5
30,Chicago,12.4,13.0,14.0,11.8,13.0,12.4
