Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Denver,1.203,1.208,1.264,1.204,1.201,1.203
2,Houston,1.196,1.145,1.157,1.211,1.183,1.196
3,Okla City,1.17,1.219,1.215,1.172,1.168,1.17
4,New York,1.168,1.15,1.184,1.212,1.113,1.168
5,Toronto,1.158,1.196,1.069,1.172,1.147,1.158
6,Boston,1.151,1.214,1.395,1.198,1.099,1.151
7,Orlando,1.149,1.316,1.329,1.121,1.181,1.149
8,LA Lakers,1.148,1.209,1.352,1.191,1.118,1.148
9,San Antonio,1.147,1.147,1.032,1.164,1.121,1.147
10,Minnesota,1.142,1.085,1.019,1.136,1.147,1.142
11,Detroit,1.141,1.2,1.158,1.127,1.154,1.141
12,Phoenix,1.132,1.035,0.934,1.14,1.119,1.132
13,Miami,1.127,1.149,1.005,1.108,1.146,1.127
14,Cleveland,1.126,1.112,0.962,1.123,1.129,1.126
15,Chicago,1.126,1.072,1.151,1.135,1.117,1.126
16,Charlotte,1.124,1.131,1.099,1.133,1.117,1.124
17,Atlanta,1.124,1.123,1.071,1.089,1.144,1.124
18,Philadelphia,1.119,1.051,0.95,1.116,1.124,1.119
19,Milwaukee,1.118,1.069,1.039,1.155,1.06,1.118
20,Portland,1.117,1.115,1.16,1.096,1.131,1.117
21,LA Clippers,1.111,1.187,1.181,1.148,1.082,1.111
22,Golden State,1.108,1.111,1.252,1.187,1.064,1.108
23,Utah,1.101,1.046,1.093,1.166,1.023,1.101
24,Brooklyn,1.083,1.101,1.047,1.068,1.096,1.083
25,Memphis,1.078,1.185,1.163,1.113,1.034,1.078
26,New Orleans,1.073,1.116,1.266,1.08,1.064,1.073
27,Washington,1.069,1.139,1.251,1.053,1.08,1.069
28,Sacramento,1.066,1.077,1.065,1.042,1.086,1.066
29,Indiana,1.035,1.127,1.11,1.069,1.003,1.035
30,Dallas,1.019,1.023,0.967,1.033,0.989,1.019
