Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Chicago,35.9,32.3,29.0,35.5,36.3,35.9
2,Miami,35.8,39.0,39.0,36.1,35.4,35.8
3,Okla City,35.5,32.0,37.0,33.4,37.2,35.5
4,Dallas,35.0,33.7,35.0,35.4,34.2,35.0
5,Denver,34.6,28.7,32.0,36.0,33.3,34.6
6,San Antonio,34.4,34.3,36.0,34.4,34.3,34.4
7,Memphis,33.7,35.0,29.0,33.6,33.8,33.7
8,Utah,33.0,31.7,33.0,33.7,32.3,33.0
9,Minnesota,32.9,31.3,40.0,33.9,32.0,32.9
10,Houston,32.9,29.0,29.0,31.9,33.8,32.9
11,Orlando,32.8,27.7,32.0,34.6,30.9,32.8
12,Detroit,32.8,31.3,31.0,33.6,32.1,32.8
13,Charlotte,32.8,29.0,34.0,32.1,33.3,32.8
14,Washington,32.7,30.7,30.0,31.3,33.7,32.7
15,Toronto,32.3,34.0,41.0,32.5,32.1,32.3
16,New York,32.2,31.3,34.0,32.6,31.7,32.2
17,Philadelphia,32.1,34.3,30.0,31.6,32.7,32.1
18,Indiana,31.8,30.3,25.0,34.1,29.7,31.8
19,Cleveland,31.7,34.7,33.0,31.5,31.9,31.7
20,Golden State,31.6,33.0,34.0,32.0,31.4,31.6
21,LA Lakers,31.6,32.0,26.0,29.7,32.9,31.6
22,Atlanta,31.5,29.7,30.0,28.7,33.1,31.5
23,Milwaukee,31.4,33.0,31.0,31.6,31.1,31.4
24,Boston,31.4,33.0,30.0,30.2,32.6,31.4
25,Sacramento,30.8,31.3,38.0,30.6,30.9,30.8
26,LA Clippers,30.7,26.7,22.0,30.5,30.9,30.7
27,Phoenix,30.4,29.3,26.0,31.7,28.3,30.4
28,Portland,30.0,32.0,36.0,30.6,29.6,30.0
29,New Orleans,28.8,34.7,36.0,28.0,29.9,28.8
30,Brooklyn,28.2,31.7,31.0,27.8,28.6,28.2
