Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Miami,109.9,109.1,105.5,111.1,108.8,109.9
2,Chicago,107.8,111.3,112.9,105.9,109.4,107.8
3,Dallas,107.5,103.0,105.5,108.4,105.4,107.5
4,Utah,107.2,106.8,107.1,110.1,104.0,107.2
5,Portland,106.8,100.8,99.1,108.1,106.0,106.8
6,Indiana,106.8,104.4,105.4,108.8,105.0,106.8
7,Washington,106.7,105.9,105.5,108.4,105.6,106.7
8,Cleveland,105.5,101.6,102.9,103.5,108.3,105.5
9,Sacramento,105.3,105.5,109.9,106.6,104.2,105.3
10,Philadelphia,104.9,108.8,108.4,103.2,107.4,104.9
11,Detroit,104.9,103.1,105.4,107.1,102.9,104.9
12,Okla City,104.8,103.7,100.5,104.3,105.3,104.8
13,Minnesota,104.8,106.0,109.9,105.2,104.4,104.8
14,Golden State,104.5,105.9,107.1,102.9,105.5,104.5
15,Atlanta,104.2,101.2,105.5,103.5,104.6,104.2
16,Milwaukee,104.2,103.8,99.1,104.1,104.3,104.2
17,Memphis,104.2,99.5,98.9,104.9,103.2,104.2
18,Orlando,104.1,102.9,108.4,103.8,104.4,104.1
19,Toronto,104.0,102.9,102.9,102.5,105.2,104.0
20,Phoenix,103.4,102.1,98.6,102.8,104.4,103.4
21,Charlotte,103.3,101.4,100.1,100.1,106.2,103.3
22,San Antonio,103.1,101.1,98.9,102.3,104.4,103.1
23,New Orleans,103.0,106.4,112.9,103.4,102.6,103.0
24,LA Lakers,103.0,105.6,99.9,104.1,102.3,103.0
25,New York,103.0,100.6,95.5,102.9,103.1,103.0
26,Denver,103.0,99.3,98.9,104.1,101.9,103.0
27,Houston,102.2,98.1,98.6,101.4,103.0,102.2
28,LA Clippers,101.0,99.4,99.9,99.7,102.0,101.0
29,Brooklyn,100.8,97.5,95.5,101.2,100.5,100.8
30,Boston,99.6,97.8,98.9,99.8,99.3,99.6
