Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Memphis,16.5,12.0,11.0,17.1,15.8,16.5
2,Charlotte,16.5,17.0,12.0,16.3,16.8,16.5
3,Houston,17.1,18.0,13.0,16.9,17.4,17.1
4,San Antonio,17.8,8.0,11.0,15.8,21.0,17.8
5,Okla City,18.2,16.7,15.0,19.1,17.5,18.2
6,LA Lakers,18.3,17.0,21.0,21.3,16.2,18.3
7,Philadelphia,18.4,17.7,23.0,19.8,16.4,18.4
8,Denver,18.9,16.0,13.0,19.1,18.7,18.9
9,LA Clippers,18.9,19.3,22.0,20.6,17.5,18.9
10,Golden State,18.9,19.3,12.0,16.3,20.5,18.9
11,New York,19.2,23.7,20.0,16.7,22.4,19.2
12,Brooklyn,19.2,15.7,11.0,18.8,19.7,19.2
13,New Orleans,19.4,20.0,24.0,18.3,20.8,19.4
14,Atlanta,19.6,18.3,17.0,21.0,18.8,19.6
14,Orlando,19.6,19.7,20.0,18.3,21.0,19.6
16,Miami,19.9,16.7,14.0,18.9,20.9,19.9
17,Dallas,19.9,20.3,17.0,19.8,20.2,19.9
18,Sacramento,20.0,19.3,19.0,22.0,18.4,20.0
19,Utah,20.2,18.0,13.0,22.4,17.6,20.2
20,Phoenix,20.6,22.0,15.0,20.1,21.4,20.6
21,Minnesota,20.7,19.0,26.0,18.5,22.7,20.7
22,Cleveland,20.9,19.7,12.0,22.2,19.1,20.9
23,Chicago,20.9,25.0,24.0,20.4,21.4,20.9
24,Toronto,22.0,20.0,13.0,19.5,24.0,22.0
25,Portland,22.2,19.0,14.0,21.0,22.9,22.2
26,Boston,22.2,17.3,19.0,20.9,23.6,22.2
27,Milwaukee,22.4,20.3,25.0,21.2,24.3,22.4
28,Washington,22.4,22.3,12.0,23.7,21.5,22.4
29,Detroit,22.9,16.3,26.0,22.9,22.9,22.9
30,Indiana,24.4,23.0,29.0,24.1,24.7,24.4
