Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Orlando,30.6,27.3,28.0,30.6,30.6,30.6
2,LA Lakers,28.8,31.0,26.0,31.3,27.1,28.8
3,Indiana,28.7,27.7,34.0,29.5,28.0,28.7
4,Detroit,28.0,28.3,37.0,27.6,28.3,28.0
5,Dallas,27.6,20.0,16.0,29.3,24.0,27.6
6,Portland,27.3,28.7,33.0,29.3,26.1,27.3
7,Utah,27.1,20.0,18.0,29.8,24.1,27.1
8,Houston,26.7,21.3,17.0,28.0,25.5,26.7
9,Minnesota,26.6,29.0,22.0,29.4,24.2,26.6
10,Brooklyn,26.4,26.7,28.0,26.4,26.4,26.4
11,Miami,26.3,32.7,24.0,24.4,28.1,26.3
12,Denver,26.0,21.3,14.0,25.5,26.4,26.0
13,San Antonio,25.8,25.7,34.0,23.4,29.7,25.8
14,Toronto,25.7,28.7,18.0,25.3,26.1,25.7
15,Cleveland,25.7,20.0,13.0,24.9,26.8,25.7
16,Philadelphia,25.6,22.3,22.0,25.7,25.6,25.6
17,New Orleans,25.6,30.0,35.0,24.9,26.4,25.6
18,Memphis,25.2,21.7,15.0,26.9,23.0,25.2
19,Chicago,24.9,30.0,32.0,25.9,24.1,24.9
20,Charlotte,24.8,22.7,20.0,22.4,27.0,24.8
21,Golden State,24.5,22.7,18.0,23.4,25.2,24.5
22,Okla City,24.3,23.7,23.0,23.6,24.9,24.3
23,Sacramento,23.7,22.0,28.0,22.6,24.5,23.7
24,New York,23.6,25.7,14.0,23.3,24.0,23.6
25,LA Clippers,23.5,24.7,24.0,21.3,25.3,23.5
26,Atlanta,22.4,17.0,16.0,23.6,21.8,22.4
27,Phoenix,22.1,21.3,19.0,22.3,21.9,22.1
28,Washington,21.6,23.3,26.0,22.1,21.2,21.6
29,Milwaukee,20.4,14.3,18.0,19.8,21.3,20.4
30,Boston,18.6,20.7,22.0,18.3,19.0,18.6
