Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Okla City,5.9,2.3,1.0,5.4,6.2,8.3
2,Denver,6.1,12.7,13.0,4.6,7.7,11.9
3,Houston,6.5,8.3,2.0,7.3,5.9,10.0
4,San Antonio,8.1,6.0,8.0,6.1,12.2,15.3
5,Orlando,9.4,3.3,2.0,8.3,10.9,13.6
6,New York,9.6,8.0,7.0,7.4,13.4,11.0
7,Toronto,9.7,5.0,3.0,7.6,10.8,15.0
8,Miami,10.0,8.7,5.0,7.9,12.4,12.6
9,Minnesota,10.3,7.3,4.0,8.6,12.1,11.0
10,Boston,10.8,3.3,10.0,10.3,11.3,8.2
11,Detroit,10.9,5.0,0.0,12.8,8.7,11.1
12,Cleveland,11.3,15.7,22.0,11.8,10.7,8.5
13,Phoenix,11.9,7.0,3.0,7.8,16.6,13.9
14,Philadelphia,12.0,11.7,6.0,12.1,11.9,16.2
15,LA Lakers,12.4,4.3,11.0,11.5,13.0,11.1
16,Golden State,12.5,11.7,16.0,6.2,15.1,12.6
17,Chicago,12.6,8.0,8.0,11.8,13.1,15.2
18,Milwaukee,13.2,19.3,13.0,11.1,15.9,12.0
18,Atlanta,13.2,20.0,19.0,14.5,12.4,14.0
20,Portland,13.5,17.3,21.0,15.1,12.1,15.0
21,Charlotte,15.4,19.3,24.0,12.9,17.6,18.4
22,Dallas,16.6,17.7,8.0,15.3,19.4,13.1
23,Memphis,16.8,7.3,1.0,15.0,19.0,11.8
24,Utah,17.6,18.7,23.0,13.0,22.1,18.2
25,LA Clippers,17.8,19.7,30.0,14.5,21.6,11.5
26,Indiana,19.8,18.0,2.0,13.4,25.4,12.2
27,Sacramento,20.2,28.3,48.0,22.4,18.4,13.3
28,Brooklyn,20.7,9.7,16.0,21.3,20.1,16.0
29,New Orleans,21.4,24.7,19.0,20.1,22.9,18.6
30,Washington,23.0,26.7,27.0,23.2,22.9,20.2
