Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,San Antonio,9.9,6.3,6.0,9.3,11.2,9.9
2,Okla City,10.6,12.7,11.0,11.9,9.8,10.6
3,Toronto,13.2,15.0,17.0,15.0,12.1,13.2
4,Denver,13.3,19.3,15.0,13.1,13.5,13.3
5,LA Lakers,13.9,13.7,11.0,11.3,15.6,13.9
6,Detroit,14.1,11.0,6.0,15.8,12.1,14.1
7,Minnesota,14.4,15.0,18.0,15.9,13.0,14.4
8,Miami,14.6,12.0,6.0,14.1,15.0,14.6
8,Boston,14.6,15.3,13.0,13.3,15.9,14.6
8,Memphis,14.6,7.3,8.0,15.6,13.3,14.6
11,Atlanta,15.1,13.7,19.0,18.2,13.2,15.1
12,New York,15.2,16.0,15.0,13.1,19.0,15.2
13,Cleveland,15.3,11.3,11.0,14.8,16.0,15.3
14,Golden State,15.4,17.7,9.0,12.8,16.7,15.4
15,Utah,15.5,16.0,15.0,17.4,13.4,15.5
16,Houston,15.6,17.7,17.0,14.7,16.4,15.6
17,Milwaukee,15.6,15.3,19.0,14.3,17.3,15.6
18,Phoenix,15.9,11.3,6.0,14.3,17.9,15.9
19,Sacramento,16.1,14.3,18.0,19.7,13.3,16.1
20,Chicago,16.3,14.0,14.0,17.7,15.0,16.3
21,Orlando,16.6,14.0,15.0,15.4,18.1,16.6
22,Indiana,16.7,13.3,13.0,19.3,14.7,16.7
23,Brooklyn,16.8,8.7,6.0,15.9,17.6,16.8
23,Charlotte,16.8,19.0,21.0,13.7,19.5,16.8
25,Washington,17.1,12.3,17.0,19.5,15.4,17.1
26,Dallas,17.4,18.3,18.0,17.8,16.2,17.4
27,Portland,17.4,20.3,11.0,19.7,15.6,17.4
28,New Orleans,17.7,15.7,19.0,17.0,18.4,17.7
29,LA Clippers,18.9,26.0,41.0,17.8,20.1,18.9
30,Philadelphia,19.7,13.0,10.0,19.0,20.6,19.7
