Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,LA Lakers,1.0,--,--,1.000,1.000,0.546
1,Toronto,1.0,1.000,--,1.000,--,0.381
3,Atlanta,0.8,1.000,--,--,0.800,0.583
3,Miami,0.8,1.000,--,1.000,0.500,0.32
5,Sacramento,0.75,--,--,1.000,0.500,0.423
5,Detroit,0.75,--,--,1.000,0.667,0.52
7,Chicago,0.714,1.000,--,0.750,0.667,0.588
8,Philadelphia,0.625,1.000,--,0.600,0.667,0.474
9,Utah,0.6,1.000,--,0.667,0.500,0.25
10,Memphis,0.5,--,--,0.000,1.000,0.44
10,Boston,0.5,1.000,--,0.333,0.667,0.5
10,Dallas,0.5,0.500,1.000,0.500,--,0.391
10,Minnesota,0.5,0.000,0.000,0.500,0.500,0.517
10,Okla City,0.5,--,--,1.000,0.000,0.455
10,Milwaukee,0.5,--,--,0.000,0.667,0.4
10,Cleveland,0.5,--,--,1.000,0.000,0.579
10,New York,0.5,0.500,1.000,--,0.500,0.654
18,Portland,0.444,0.500,1.000,0.500,0.400,0.625
19,New Orleans,0.4,0.000,0.000,0.500,0.333,0.273
19,Orlando,0.4,0.000,--,0.500,0.000,0.571
19,Golden State,0.4,0.000,0.000,0.000,0.500,0.542
19,San Antonio,0.4,--,--,0.000,0.667,0.409
19,Phoenix,0.4,0.500,1.000,0.500,0.000,0.526
24,Denver,0.333,0.500,1.000,0.000,0.500,0.577
25,Indiana,0.25,--,--,0.500,0.000,0.708
25,Houston,0.25,0.500,0.000,0.333,0.000,0.6
27,LA Clippers,0.2,0.000,--,0.333,0.000,0.52
28,Charlotte,0.0,0.000,--,--,0.000,0.519
28,Washington,0.0,--,--,0.000,0.000,0.714
28,Brooklyn,0.0,--,--,0.000,--,0.444
