Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Miami,210.3,215.3,245.0,211.8,208.9,210.3
2,Houston,210.3,194.7,182.0,209.6,211.0,210.3
3,Denver,207.6,201.0,192.0,214.9,201.3,207.6
4,Chicago,205.5,203.0,189.0,205.9,205.3,205.5
5,New York,205.4,211.7,204.0,208.9,199.2,205.4
6,Okla City,204.1,203.3,218.0,200.7,206.5,204.1
7,Utah,204.1,208.7,188.0,221.3,184.4,204.1
8,Cleveland,203.7,192.7,207.0,197.7,212.3,203.7
9,Portland,203.1,214.0,220.0,201.6,204.2,203.1
10,Detroit,202.5,200.7,197.0,206.1,198.4,202.5
11,Toronto,202.3,204.3,232.0,201.3,202.9,202.3
12,San Antonio,200.3,202.7,217.0,200.5,199.8,200.3
13,Philadelphia,199.5,197.3,213.0,197.0,202.3,199.5
13,Charlotte,199.5,188.7,209.0,194.7,203.6,199.5
15,Minnesota,199.1,202.7,182.0,201.6,196.6,199.1
16,Phoenix,199.1,201.3,195.0,200.4,197.3,199.1
17,Atlanta,198.0,196.3,202.0,188.5,203.7,198.0
18,Orlando,196.5,203.0,218.0,194.0,199.7,196.5
19,Memphis,195.8,206.7,242.0,201.2,188.7,195.8
20,Milwaukee,194.6,178.3,195.0,197.7,190.7,194.6
21,LA Lakers,194.5,205.0,224.0,200.3,190.6,194.5
22,Boston,193.8,191.0,177.0,195.3,192.4,193.8
23,Dallas,192.6,186.3,201.0,196.9,182.2,192.6
24,Golden State,191.9,186.3,190.0,198.7,188.5,191.9
25,Indiana,190.3,192.0,182.0,199.3,183.2,190.3
26,Washington,188.2,174.7,176.0,185.5,190.0,188.2
27,Sacramento,185.0,171.7,160.0,183.4,186.2,185.0
28,Brooklyn,184.6,193.3,194.0,182.4,186.5,184.6
29,New Orleans,183.9,189.3,193.0,184.9,183.0,183.9
30,LA Clippers,183.9,180.7,174.0,187.6,179.6,183.9
