PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
1631260,AJ Green,AJ,1610612749,MIL,26.0,16,8,8,0.5,119.31666666666666,17,29,0.586,15,26,0.577,4,5,0.8,0,12,12,8,3,5,0,0,20,5,53,27,91.4,0,0,98.0,8,102,325,202,62,123,165,75,12,39,26,153,170,150,318,127,181,141,189,51,230,1,426,144,100,57,124,128,16,112,1
203932,Aaron Gordon,Aaron,1610612743,DEN,30.0,13,10,3,0.769,108.43166666666667,27,49,0.551,10,21,0.476,15,16,0.938,6,20,26,4,6,2,1,3,5,12,79,69,119.2,2,0,125.0,165,30,122,61,86,43,65,102,47,73,93,25,35,89,64,43,43,236,95,177,122,343,210,39,30,3,76,54,16,62,1
1628988,Aaron Holiday,Aaron,1610612745,HOU,29.0,2,2,0,1.0,3.34,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,6,2.0,0,0,2.0,373,278,1,1,413,346,389,1,308,359,308,303,310,303,318,385,398,363,343,320,230,1,1,341,367,148,400,128,16,399,1
1630174,Aaron Nesmith,Aaron,1610612754,IND,26.0,11,1,10,0.091,90.55,9,33,0.273,8,16,0.5,9,10,0.9,3,12,15,7,3,3,1,5,7,9,35,-21,72.5,0,0,73.0,225,331,360,380,151,217,141,354,72,120,55,61,81,99,148,127,136,163,189,119,122,408,283,72,170,354,178,128,16,169,1
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,9,8,1,0.889,61.305,14,30,0.467,9,17,0.529,2,2,1.0,0,6,6,6,3,4,1,2,4,1,39,29,67.2,0,0,70.0,254,102,26,34,222,146,160,205,60,110,48,214,240,1,318,229,268,188,189,74,122,280,165,290,149,50,192,128,16,178,1
1642846,Ace Bailey,Ace,1610612762,UTA,19.0,15,5,10,0.333,86.76333333333334,16,37,0.432,4,15,0.267,3,4,0.75,6,5,11,6,8,3,0,0,6,3,39,-36,62.2,0,0,66.0,75,176,360,268,163,134,120,245,150,130,241,186,191,176,64,251,197,188,58,119,230,1,249,218,149,397,204,128,16,189,1
1641737,Adem Bona,Adem,1610612755,PHI,22.0,12,7,5,0.583,56.288333333333334,3,7,0.429,0,0,0.0,0,0,0.0,3,12,15,0,5,2,5,0,6,0,6,-36,40.0,0,0,35.0,191,142,208,164,239,301,312,249,308,359,308,303,310,303,148,127,136,363,114,177,18,1,249,341,323,397,260,128,16,266,1
1642876,Adou Thiero,Adou,1610612747,LAL,21.0,1,1,0,1.0,1.8,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1.2,0,0,1.0,396,331,1,1,421,388,409,388,308,359,308,303,310,303,256,385,367,363,343,320,230,1,1,341,395,194,405,128,16,407,1
1642349,Ajay Mitchell,Ajay,1610612760,OKC,23.0,17,16,1,0.941,88.28833333333333,19,34,0.559,4,11,0.364,7,9,0.778,3,9,12,16,5,4,1,0,4,9,49,64,97.4,1,0,91.0,3,1,26,26,156,109,135,94,150,172,165,88,89,164,148,176,181,61,114,74,122,1,165,72,120,4,115,83,16,125,1
201143,Al Horford,Al,1610612744,GSW,39.0,12,7,5,0.583,65.87166666666667,7,21,0.333,5,15,0.333,2,2,1.0,4,9,13,5,3,3,5,1,4,2,21,-34,65.1,0,0,60.0,191,142,208,164,212,242,212,323,125,130,178,214,240,1,109,176,173,212,189,119,18,188,165,252,237,395,194,128,16,205,1
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,11,11,0,1.0,40.06,5,10,0.5,3,7,0.429,1,2,0.5,0,4,4,5,3,2,1,0,0,1,14,5,32.3,0,0,32.0,225,13,1,1,273,263,279,141,185,221,121,278,240,259,318,274,306,212,189,177,122,1,1,290,265,157,281,128,16,273,1
1642259,Alex Sarr,Alex,1610612764,WAS,20.0,13,1,12,0.077,103.58333333333333,28,58,0.483,2,7,0.286,6,9,0.667,12,21,33,17,8,3,7,4,7,11,64,-29,151.1,4,0,136.0,165,331,398,384,109,40,33,182,214,221,225,106,89,215,12,36,18,52,58,119,7,382,283,50,68,381,36,26,16,41,1
1630578,Alperen Sengun,Alperen,1610612745,HOU,23.0,14,10,4,0.714,126.41333333333333,29,66,0.439,2,9,0.222,14,18,0.778,12,24,36,27,8,7,1,5,8,16,74,39,173.7,9,0,155.0,130,30,164,81,42,33,22,241,214,195,263,27,29,164,12,22,10,14,58,23,122,408,317,23,38,29,14,4,16,24,1
