Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Okla City,45.5,54.7,44.0,48.0,43.8,48.7
2,Boston,47.6,48.7,60.0,49.8,45.5,54.6
3,Detroit,49.6,52.0,54.0,53.8,44.9,54.0
4,New York,50.0,50.0,38.0,48.4,52.8,56.0
5,San Antonio,50.7,58.7,58.0,49.4,53.2,59.0
6,Houston,53.3,52.7,58.0,55.4,51.1,55.4
7,LA Clippers,53.3,56.7,54.0,51.5,55.4,53.6
8,Minnesota,54.5,52.7,50.0,56.5,52.5,54.8
9,Cleveland,55.2,53.3,52.0,56.6,53.1,55.2
10,LA Lakers,55.3,52.7,70.0,58.0,53.6,55.4
11,Miami,55.5,53.3,50.0,55.3,55.8,54.9
12,Phoenix,56.8,60.0,54.0,56.0,57.7,56.8
12,Toronto,56.8,54.0,54.0,59.0,55.4,56.0
14,Atlanta,57.3,68.7,62.0,62.3,54.2,58.5
15,Denver,57.3,62.0,54.0,54.3,60.0,58.6
16,Utah,57.6,64.7,56.0,55.8,59.7,59.4
17,New Orleans,57.8,56.7,48.0,58.8,56.8,58.2
18,Milwaukee,57.9,52.0,48.0,58.7,56.9,55.5
19,Golden State,57.9,58.0,52.0,54.0,59.8,54.5
20,Memphis,58.0,51.3,52.0,61.1,54.0,55.7
21,Philadelphia,58.1,58.7,62.0,56.3,60.3,56.3
22,Orlando,58.9,54.7,44.0,56.4,62.0,53.2
23,Brooklyn,59.5,49.3,62.0,62.6,56.8,55.1
24,Charlotte,60.8,65.3,60.0,58.9,62.5,54.8
25,Portland,60.9,54.0,46.0,57.1,63.8,57.8
26,Dallas,62.5,62.7,70.0,63.0,61.2,60.5
27,Washington,62.9,58.7,68.0,62.7,63.1,58.9
28,Indiana,63.1,66.0,60.0,61.7,64.2,58.4
29,Sacramento,63.6,64.7,66.0,60.6,66.0,54.0
30,Chicago,64.0,64.7,66.0,66.6,61.8,61.5
