Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Boston,10.8,12.0,11.0,10.1,11.5,10.5
2,Okla City,11.5,12.7,13.0,12.0,11.2,11.7
3,Indiana,11.9,13.0,13.0,11.7,12.1,12.0
4,Minnesota,12.2,12.7,15.0,12.6,11.8,12.8
5,San Antonio,12.3,12.0,13.0,12.4,12.0,12.4
6,New York,12.3,10.0,11.0,11.7,13.4,12.1
7,Brooklyn,12.3,9.7,8.0,14.1,10.8,13.6
8,Denver,12.5,12.0,10.0,11.3,13.5,14.1
9,Milwaukee,12.5,14.7,15.0,12.2,12.9,11.3
9,Golden State,12.5,14.0,12.0,12.0,12.8,12.9
11,Atlanta,12.6,14.0,14.0,14.3,11.6,14.1
12,Cleveland,12.8,12.7,15.0,13.1,12.3,12.1
13,Charlotte,12.9,14.3,13.0,12.7,13.1,14.1
13,Detroit,12.9,13.3,14.0,13.9,11.9,14.0
15,Philadelphia,13.2,10.7,9.0,12.1,14.4,12.6
16,Memphis,13.3,13.0,10.0,13.2,13.4,14.4
17,Houston,13.4,14.3,14.0,12.7,14.1,13.6
18,LA Lakers,13.5,13.0,15.0,12.5,14.2,12.4
19,Orlando,13.6,11.7,13.0,13.2,14.0,12.2
20,Sacramento,13.8,14.7,14.0,14.3,13.4,12.2
21,Toronto,13.9,16.7,13.0,13.2,14.3,15.1
22,Phoenix,14.2,16.0,21.0,14.1,14.3,12.5
23,LA Clippers,14.4,13.0,16.0,14.1,14.7,13.0
24,Chicago,14.9,15.3,20.0,15.3,14.6,13.2
25,Dallas,15.3,19.3,19.0,15.5,14.8,12.6
26,New Orleans,15.4,14.7,18.0,14.6,16.1,14.2
27,Miami,15.4,15.0,18.0,15.8,15.1,12.3
28,Utah,15.9,15.3,19.0,17.4,14.1,16.2
29,Portland,16.8,19.7,17.0,17.0,16.7,15.0
30,Washington,17.6,14.7,17.0,18.5,17.0,14.3
