Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Orlando,32.3,30.7,36.0,34.2,29.7,31.2
2,Charlotte,34.6,28.7,38.0,34.0,35.1,40.0
2,Portland,34.6,41.0,49.0,34.7,34.5,35.2
4,Cleveland,34.9,30.7,24.0,29.9,41.4,37.3
5,Golden State,34.9,32.0,35.0,36.8,34.2,35.4
6,Dallas,35.3,44.3,42.0,36.1,33.4,35.3
7,Brooklyn,35.3,38.3,42.0,36.1,34.4,35.7
8,Chicago,35.7,42.3,42.0,32.0,38.5,39.6
9,Minnesota,35.9,30.3,32.0,32.5,39.9,35.8
10,Phoenix,36.2,36.3,41.0,33.9,38.9,38.4
11,Boston,36.5,38.7,38.0,36.9,36.1,36.5
12,Toronto,36.7,39.3,35.0,36.6,36.7,37.7
12,Indiana,36.7,36.7,45.0,38.7,34.9,35.8
14,San Antonio,36.7,36.3,37.0,39.6,31.0,39.3
15,Detroit,36.8,38.0,44.0,36.4,37.3,36.8
16,Milwaukee,36.9,40.3,53.0,37.6,36.0,39.2
17,Atlanta,37.6,33.7,40.0,32.5,40.6,37.8
18,Philadelphia,37.7,34.7,36.0,35.8,39.9,37.6
19,Okla City,38.0,32.7,28.0,35.1,40.2,38.9
20,Sacramento,38.1,43.3,54.0,37.6,38.6,38.1
21,LA Clippers,38.3,35.3,34.0,36.8,40.0,36.4
22,Denver,38.4,40.3,34.0,40.3,36.6,38.2
23,LA Lakers,38.5,39.3,45.0,38.7,38.3,38.0
24,Washington,39.2,38.0,38.0,37.7,40.4,39.2
25,Memphis,39.3,38.3,33.0,35.7,44.0,39.5
26,New York,39.4,41.0,44.0,40.6,37.4,35.8
27,Houston,39.5,37.3,39.0,37.5,41.1,35.2
28,New Orleans,41.0,43.0,31.0,41.8,40.1,40.1
29,Utah,42.4,43.0,32.0,46.0,38.9,41.5
30,Miami,45.5,46.0,49.0,48.3,42.3,38.3
