Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Houston,185.0,173.7,161.0,185.4,184.6,172.0
2,Miami,179.7,184.0,210.0,180.8,178.6,160.8
3,Denver,178.5,173.0,164.0,182.9,174.6,173.3
4,Okla City,177.9,174.0,182.0,172.7,181.6,171.2
5,Portland,177.3,186.7,189.0,176.0,178.2,164.2
6,Cleveland,176.6,168.3,179.0,171.2,184.4,174.9
7,New York,176.1,184.3,177.0,180.2,168.6,166.0
8,Detroit,175.6,171.0,169.0,179.4,171.3,168.4
8,Chicago,175.6,172.0,163.0,176.1,175.1,170.7
10,Utah,174.5,178.0,158.0,188.6,158.3,166.3
11,Philadelphia,173.6,170.7,183.0,171.0,176.6,157.7
12,Charlotte,173.1,165.3,181.0,167.7,177.9,158.5
13,Minnesota,173.1,178.3,164.0,175.9,170.4,166.0
14,San Antonio,172.9,171.0,183.0,171.6,175.4,165.5
15,Phoenix,172.3,177.3,170.0,174.3,169.6,163.5
16,Toronto,171.9,173.0,196.0,171.3,172.2,164.4
17,Orlando,171.6,176.0,186.0,170.4,173.1,155.7
18,Boston,169.6,166.0,153.0,169.6,169.5,168.1
19,LA Lakers,168.5,177.7,193.0,173.8,164.9,163.0
20,Dallas,168.4,164.3,171.0,172.3,158.8,165.1
21,Milwaukee,167.7,153.0,165.0,169.7,165.1,166.6
22,Atlanta,167.6,164.3,172.0,161.0,171.5,170.7
23,Memphis,167.3,175.7,200.0,172.7,160.4,176.6
24,Indiana,166.6,166.7,157.0,174.3,160.7,166.2
25,Golden State,164.7,160.0,161.0,169.2,162.5,165.9
26,Washington,162.9,150.7,150.0,161.0,164.2,160.0
27,New Orleans,161.0,165.7,168.0,161.4,160.6,161.8
28,LA Clippers,160.2,160.3,154.0,161.4,158.9,163.4
29,Brooklyn,159.5,164.0,163.0,157.6,161.3,154.5
30,Sacramento,159.1,148.3,136.0,157.4,160.4,167.6
