SEASON_ID,PLAYER_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,TEAM_ABBREVIATION,Player_Clean,PRA,PR,PA,RA,STK,FANTASY_PTS,TS_PCT,USG_PROXY,TEAM_MISSING_USG,TEAM_MISSING_MIN
22025,1642434,22500118,2025-10-27,SAS vs. TOR,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,Riley Minix,SAS,riley minix,1,0,1,1,0,1.5,0.0,0.0,11.2,13.6
22025,1642261,22500122,2025-10-27,LAL vs. POR,L,25,5,13,0.385,2,8,0.25,4,4,1.0,0,2,2,1,2,1,2,1,16,-1,1,Dalton Knecht,LAL,dalton knecht,19,18,17,3,3,26.9,0.5420054200542006,0.6703999999999999,63.5,74.2
22025,1641752,22500007,2025-10-27,DET vs. CLE,L,7,1,2,0.5,0,0,0.0,0,1,0.0,1,2,3,0,2,0,0,0,2,12,1,Bobi Klintman,DET,bobi klintman,5,5,2,3,2,11.6,0.4098360655737705,0.3485714285714286,0.0,0.0
22025,1641718,22500120,2025-10-27,UTA vs. PHX,W,43,8,18,0.444,2,9,0.222,8,8,1.0,0,5,5,10,1,0,4,5,26,3,1,Keyonte George,UTA,keyonte george,41,31,36,15,1,46.0,0.604089219330855,0.5934883720930233,0.0,0.0
22025,1628386,22500007,2025-10-27,CLE @ DET,W,25,7,12,0.583,0,0,0.0,6,7,0.857,2,5,7,2,1,0,3,3,20,18,1,Jarrett Allen,CLE,jarrett allen,29,27,22,9,1,31.4,0.6631299734748011,0.7232,15.4,23.0
22025,1630702,22500119,2025-10-27,DAL vs. OKC,L,21,4,9,0.444,2,4,0.5,1,1,1.0,0,1,1,1,2,0,1,4,11,10,1,Jaden Hardy,DAL,jaden hardy,13,12,12,2,2,18.7,0.5826271186440678,0.4971428571428571,12.7,13.4
22025,201142,22500116,2025-10-27,HOU vs. BKN,W,25,6,14,0.429,0,4,0.0,7,7,1.0,0,6,6,3,1,0,3,4,19,10,1,Kevin Durant,HOU,kevin durant,28,25,22,9,1,30.700000000000003,0.5562060889929743,0.8031999999999999,0.0,0.0
22025,1630171,22500115,2025-10-27,CHI vs. ATL,W,24,4,8,0.5,1,4,0.25,1,1,1.0,0,0,0,1,0,0,1,2,10,-1,1,Isaac Okoro,CHI,isaac okoro,11,10,11,1,0,10.5,0.5924170616113744,0.3933333333333333,0.0,0.0
22025,1628991,22500121,2025-10-27,MEM @ GSW,L,29,4,9,0.444,2,3,0.667,6,6,1.0,0,7,7,0,1,0,0,4,16,-6,1,Jaren Jackson Jr.,MEM,jaren jackson jr.,23,23,16,7,1,27.4,0.6872852233676976,0.4013793103448276,0.0,0.0
22025,1627750,22500008,2025-10-27,DEN @ MIN,W,37,16,29,0.552,5,9,0.556,6,7,0.857,0,6,6,3,0,0,2,2,43,30,1,Jamal Murray,DEN,jamal murray,52,49,46,9,0,52.7,0.6701995012468829,0.921081081081081,0.0,0.0
22025,1641737,22500114,2025-10-27,PHI vs. ORL,W,25,2,3,0.667,0,0,0.0,3,5,0.6,2,2,4,1,0,3,0,2,7,21,1,Adem Bona,PHI,adem bona,12,11,8,5,3,22.3,0.673076923076923,0.20800000000000002,47.2,36.0
22025,1629020,22500122,2025-10-27,LAL vs. POR,L,28,6,11,0.545,0,1,0.0,2,2,1.0,4,4,8,3,3,0,1,1,14,-6,1,Jarred Vanderbilt,LAL,jarred vanderbilt,25,22,17,11,3,36.1,0.5892255892255892,0.46,63.5,74.2
22025,203076,22500119,2025-10-27,DAL vs. OKC,L,38,10,16,0.625,1,2,0.5,5,5,1.0,3,8,11,3,0,1,1,4,26,3,1,Anthony Davis,DAL,anthony davis,40,37,29,14,1,45.7,0.7142857142857143,0.5052631578947369,12.7,13.4
22025,1631095,22500116,2025-10-27,HOU vs. BKN,W,24,4,7,0.571,1,3,0.333,2,2,1.0,1,3,4,0,2,0,0,0,11,19,1,Jabari Smith Jr.,HOU,jabari smith jr.,15,15,11,4,2,21.8,0.6979695431472082,0.3283333333333333,0.0,0.0
22025,203991,22500116,2025-10-27,HOU vs. BKN,W,14,4,4,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,2,0,3,8,0,1,Clint Capela,HOU,clint capela,9,9,8,1,2,15.2,1.0,0.2857142857142857,0.0,0.0
22025,1642263,22500116,2025-10-27,HOU vs. BKN,W,24,6,11,0.545,3,7,0.429,0,0,0.0,1,3,4,8,1,0,2,1,15,9,1,Reed Sheppard,HOU,reed sheppard,27,19,23,12,1,32.8,0.6818181818181818,0.5416666666666666,0.0,0.0
22025,1628976,22500114,2025-10-27,ORL @ PHI,L,34,4,11,0.364,1,2,0.5,1,3,0.333,4,6,10,2,1,2,2,3,10,-19,1,Wendell Carter Jr.,ORL,wendell carter jr.,22,20,12,12,3,32.0,0.40584415584415584,0.4211764705882353,0.0,0.0
22025,1630700,22500115,2025-10-27,ATL @ CHI,L,34,1,8,0.125,0,0,0.0,0,0,0.0,2,5,7,2,3,0,1,4,2,-15,1,Dyson Daniels,ATL,dyson daniels,11,9,4,9,3,21.4,0.125,0.2647058823529412,0.0,0.0
22025,1630208,22500120,2025-10-27,PHX @ UTA,L,15,2,6,0.333,0,0,0.0,2,2,1.0,5,5,10,0,0,3,1,2,6,5,1,Nick Richards,PHX,nick richards,16,16,6,10,3,26.0,0.436046511627907,0.5253333333333333,28.3,23.0
22025,1630214,22500117,2025-10-27,BOS @ NOP,W,7,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,4,8,1,Xavier Tillman,BOS,xavier tillman,5,4,5,1,0,5.5,1.0,0.2857142857142857,0.0,0.0
22025,1641717,22500119,2025-10-27,OKC @ DAL,W,33,2,9,0.222,0,5,0.0,0,0,0.0,1,4,5,5,1,0,1,2,4,4,1,Cason Wallace,OKC,cason wallace,14,9,9,10,1,19.5,0.2222222222222222,0.30303030303030304,14.9,13.0
22025,1629130,22500007,2025-10-27,DET vs. CLE,L,26,3,8,0.375,2,5,0.4,0,0,0.0,0,0,0,1,0,0,0,1,8,-15,1,Duncan Robinson,DET,duncan robinson,9,8,9,1,0,9.5,0.5,0.3076923076923077,0.0,0.0
22025,1641824,22500115,2025-10-27,CHI vs. ATL,W,32,6,14,0.429,2,7,0.286,2,3,0.667,1,4,5,3,0,0,1,2,16,3,1,Matas Buzelis,CHI,matas buzelis,24,21,19,8,0,25.5,0.5221932114882506,0.51,0.0,0.0
22025,1630595,22500007,2025-10-27,DET vs. CLE,L,29,3,14,0.214,1,7,0.143,5,6,0.833,2,3,5,4,0,1,5,3,12,-16,1,Cade Cunningham,DET,cade cunningham,21,17,16,9,1,22.0,0.3605769230769231,0.7462068965517241,0.0,0.0
22025,1642345,22500120,2025-10-27,PHX @ UTA,L,13,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,2,2,-15,1,Oso Ighodaro,PHX,oso ighodaro,4,3,3,2,1,6.7,0.3333333333333333,0.3076923076923077,28.3,23.0
22025,1630170,22500118,2025-10-27,SAS vs. TOR,W,30,5,10,0.5,2,6,0.333,3,3,1.0,0,3,3,5,2,0,3,3,15,20,1,Devin Vassell,SAS,devin vassell,23,18,20,8,2,29.1,0.6625441696113074,0.47733333333333333,11.2,13.6
22025,1630811,22500115,2025-10-27,ATL @ CHI,L,5,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,1,1,Keaton Wallace,ATL,keaton wallace,3,2,1,3,0,3.9,0.0,0.2,0.0,0.0
22025,1641733,22500122,2025-10-27,LAL vs. POR,L,20,1,5,0.2,0,2,0.0,0,0,0.0,0,3,3,3,0,1,2,2,2,-13,1,Nick Smith Jr.,LAL,nick smith jr.,8,5,5,6,1,11.1,0.2,0.35,63.5,74.2
22025,1630611,22500121,2025-10-27,GSW vs. MEM,W,6,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,1,0,0,1,3,-2,1,Gui Santos,GSW,gui santos,4,4,3,1,1,7.2,1.5,0.16666666666666666,14.2,14.6
22025,1631108,22500119,2025-10-27,DAL vs. OKC,L,31,5,10,0.5,4,8,0.5,0,0,0.0,0,2,2,0,0,0,0,2,14,10,1,Max Christie,DAL,max christie,16,16,14,2,0,16.4,0.7,0.3225806451612903,12.7,13.4
22025,1641709,22500007,2025-10-27,DET vs. CLE,L,15,3,6,0.5,0,1,0.0,0,1,0.0,1,2,3,0,0,0,1,4,6,-16,1,Ausar Thompson,DET,ausar thompson,9,9,6,3,0,8.6,0.4658385093167702,0.49600000000000005,0.0,0.0
22025,201144,22500008,2025-10-27,MIN vs. DEN,L,26,3,8,0.375,1,3,0.333,3,3,1.0,1,2,3,4,1,1,0,0,10,-2,1,Mike Conley,MIN,mike conley,17,13,14,7,2,25.6,0.5364806866952789,0.3584615384615385,0.0,0.0
22025,1641871,22500122,2025-10-27,POR @ LAL,W,1,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,1,Duop Reath,POR,duop reath,3,3,3,0,0,3.0,1.5,1.0,0.0,0.0
22025,1629014,22500117,2025-10-27,BOS @ NOP,W,32,9,17,0.529,6,13,0.462,1,1,1.0,2,4,6,1,1,0,2,3,25,9,1,Anfernee Simons,BOS,anfernee simons,32,31,26,7,1,34.7,0.7167431192660549,0.6075,0.0,0.0
22025,203484,22500121,2025-10-27,MEM @ GSW,L,26,3,7,0.429,1,4,0.25,0,0,0.0,0,2,2,4,0,1,1,2,7,-6,1,Kentavious Caldwell-Pope,MEM,kentavious caldwell-pope,13,9,11,6,1,17.4,0.5,0.3076923076923077,0.0,0.0
22025,201939,22500121,2025-10-27,GSW vs. MEM,W,30,5,11,0.455,4,9,0.444,2,2,1.0,0,4,4,3,0,0,1,2,16,17,1,Stephen Curry,GSW,stephen curry,23,20,19,7,0,24.3,0.6734006734006733,0.42933333333333334,14.2,14.6
22025,1629675,22500008,2025-10-27,MIN vs. DEN,L,27,7,12,0.583,2,6,0.333,2,4,0.5,2,5,7,2,1,1,2,4,18,0,1,Naz Reid,MIN,naz reid,27,25,20,9,2,33.4,0.6540697674418605,0.5837037037037037,0.0,0.0
22025,1641712,22500122,2025-10-27,POR @ LAL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,Rayan Rupert,POR,rayan rupert,1,1,0,1,0,1.2,0.0,0.0,0.0,0.0
22025,1630188,22500115,2025-10-27,CHI vs. ATL,W,7,0,4,0.0,0,1,0.0,0,0,0.0,3,0,3,0,0,0,2,3,0,-8,1,Jalen Smith,CHI,jalen smith,3,3,0,3,0,1.5999999999999996,0.0,0.8571428571428571,0.0,0.0
22025,1627742,22500118,2025-10-27,TOR @ SAS,L,32,5,11,0.455,0,3,0.0,4,4,1.0,0,3,3,5,0,0,0,3,14,-21,1,Brandon Ingram,TOR,brandon ingram,22,17,19,8,0,25.1,0.54858934169279,0.39875,0.0,0.0
22025,1642264,22500118,2025-10-27,SAS vs. TOR,W,31,6,12,0.5,1,4,0.25,9,14,0.643,2,3,5,4,2,0,5,1,22,17,1,Stephon Castle,SAS,stephon castle,31,27,26,9,2,35.0,0.6057268722466961,0.7470967741935484,11.2,13.6
22025,1641739,22500122,2025-10-27,POR @ LAL,W,30,2,7,0.286,0,3,0.0,0,0,0.0,3,1,4,3,0,1,2,2,4,4,1,Toumani Camara,POR,toumani camara,11,8,7,7,1,14.3,0.2857142857142857,0.3,0.0,0.0
22025,1629731,22500007,2025-10-27,CLE @ DET,W,20,1,3,0.333,1,2,0.5,2,4,0.5,3,3,6,2,2,0,2,1,5,13,1,Dean Wade,CLE,dean wade,13,11,7,8,2,19.2,0.5252100840336135,0.33799999999999997,15.4,23.0
22025,1630559,22500122,2025-10-27,LAL vs. POR,L,39,13,22,0.591,3,8,0.375,12,14,0.857,0,4,4,5,3,0,8,2,41,0,1,Austin Reaves,LAL,austin reaves,50,45,46,9,3,54.3,0.7279829545454546,0.9271794871794871,63.5,74.2
22025,1631128,22500008,2025-10-27,DEN @ MIN,W,27,3,9,0.333,1,3,0.333,0,0,0.0,1,2,3,2,2,0,0,1,7,-1,1,Christian Braun,DEN,christian braun,12,10,9,5,2,19.6,0.3888888888888889,0.3333333333333333,0.0,0.0
22025,1628971,22500008,2025-10-27,DEN @ MIN,W,13,1,4,0.25,0,0,0.0,0,0,0.0,2,3,5,0,0,0,1,3,2,0,1,Bruce Brown,DEN,bruce brown,7,7,2,5,0,7.0,0.25,0.38461538461538464,0.0,0.0
22025,1630577,22500118,2025-10-27,SAS vs. TOR,W,23,3,7,0.429,1,4,0.25,2,3,0.667,0,9,9,1,0,1,1,0,9,5,1,Julian Champagnie,SAS,julian champagnie,19,18,10,10,1,23.299999999999997,0.5408653846153846,0.40521739130434786,11.2,13.6
22025,1630194,22500007,2025-10-27,DET vs. CLE,L,8,2,3,0.667,0,1,0.0,0,0,0.0,1,1,2,0,1,0,2,0,4,5,1,Paul Reed,DET,paul reed,6,6,4,2,1,7.4,0.6666666666666666,0.625,0.0,0.0
22025,1641708,22500116,2025-10-27,HOU vs. BKN,W,25,5,10,0.5,0,1,0.0,2,3,0.667,0,4,4,8,1,0,0,3,12,33,1,Amen Thompson,HOU,amen thompson,24,16,20,12,1,31.8,0.5300353356890459,0.45280000000000004,0.0,0.0
22025,202691,22500119,2025-10-27,DAL vs. OKC,L,22,3,11,0.273,2,6,0.333,0,0,0.0,0,4,4,2,0,1,2,0,8,-12,1,Klay Thompson,DAL,klay thompson,14,12,10,6,1,16.8,0.36363636363636365,0.5909090909090909,12.7,13.4
22025,1630534,22500118,2025-10-27,TOR @ SAS,L,12,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,2,1,0,0,0,4,5,1,Ochai Agbaji,TOR,ochai agbaji,7,5,6,3,1,11.2,0.5,0.3333333333333333,0.0,0.0
22025,1626156,22500119,2025-10-27,DAL vs. OKC,L,30,3,14,0.214,1,8,0.125,2,4,0.5,0,2,2,10,0,1,2,1,9,7,1,D'Angelo Russell,DAL,d'angelo russell,21,11,19,12,1,27.4,0.28553299492385786,0.592,12.7,13.4
22025,1631094,22500114,2025-10-27,ORL @ PHI,L,38,10,18,0.556,1,4,0.25,11,11,1.0,1,6,7,5,0,3,2,3,32,-15,1,Paolo Banchero,ORL,paolo banchero,44,39,37,12,3,54.9,0.7005253940455342,0.6536842105263158,0.0,0.0
22025,1642449,22500007,2025-10-27,DET vs. CLE,L,6,3,4,0.75,0,0,0.0,5,7,0.714,2,2,4,0,1,0,1,0,11,12,1,Tolu Smith,DET,tolu smith,15,15,11,4,1,17.8,0.7768361581920904,1.3466666666666667,0.0,0.0
22025,1631247,22500007,2025-10-27,CLE @ DET,W,7,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-12,1,Luke Travers,CLE,luke travers,0,0,0,0,0,0.0,0.0,0.42857142857142855,15.4,23.0
22025,203500,22500116,2025-10-27,HOU vs. BKN,W,16,0,1,0.0,0,0,0.0,4,4,1.0,5,3,8,1,0,1,1,1,4,20,1,Steven Adams,HOU,steven adams,13,12,5,9,1,17.1,0.7246376811594204,0.235,0.0,0.0
22025,1642347,22500118,2025-10-27,TOR @ SAS,L,16,2,6,0.333,1,4,0.25,1,1,1.0,0,2,2,5,0,0,2,3,6,-9,1,Jamal Shead,TOR,jamal shead,13,8,11,7,0,13.9,0.4658385093167702,0.5275000000000001,0.0,0.0
22025,1630592,22500116,2025-10-27,BKN @ HOU,L,23,3,8,0.375,1,4,0.25,2,2,1.0,0,1,1,2,1,0,2,1,9,-14,1,Jalen Wilson,BKN,jalen wilson,12,10,11,3,1,14.2,0.5067567567567567,0.4730434782608696,18.2,21.6
22025,1641816,22500008,2025-10-27,DEN @ MIN,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-2,1,Hunter Tyson,DEN,hunter tyson,1,1,0,1,0,1.2,0.0,0.0,0.0,0.0
22025,1630256,22500116,2025-10-27,HOU vs. BKN,W,7,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,3,4,-1,1,Jae'Sean Tate,HOU,jae'sean tate,5,5,4,1,1,8.2,0.6666666666666666,0.42857142857142855,0.0,0.0
22025,1642270,22500122,2025-10-27,POR @ LAL,W,26,8,12,0.667,0,3,0.0,0,0,0.0,7,7,14,2,1,2,2,2,16,21,1,Donovan Clingan,POR,donovan clingan,32,30,18,16,3,42.8,0.6666666666666666,0.5384615384615384,0.0,0.0
22025,1630193,22500118,2025-10-27,TOR @ SAS,L,32,4,7,0.571,2,4,0.5,5,6,0.833,0,3,3,7,3,0,0,2,15,-9,1,Immanuel Quickley,TOR,immanuel quickley,25,18,22,10,3,38.1,0.7780082987551866,0.30125,0.0,0.0
22025,1642281,22500007,2025-10-27,CLE @ DET,W,28,0,5,0.0,0,2,0.0,3,4,0.75,0,2,2,1,0,0,1,5,3,3,1,Jaylon Tyson,CLE,jaylon tyson,6,5,4,3,0,5.9,0.22189349112426035,0.27714285714285714,15.4,23.0
22025,1642258,22500115,2025-10-27,ATL @ CHI,L,20,1,5,0.2,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,13,1,Zaccharie Risacher,ATL,zaccharie risacher,2,2,2,0,0,1.0,0.2,0.3,0.0,0.0
22025,1629638,22500115,2025-10-27,ATL @ CHI,L,30,6,11,0.545,4,6,0.667,1,2,0.5,2,1,3,3,1,0,0,3,17,-13,1,Nickeil Alexander-Walker,ATL,nickeil alexander-walker,23,20,20,6,1,28.1,0.7154882154882154,0.396,0.0,0.0
22025,1628418,22500007,2025-10-27,CLE @ DET,W,7,2,4,0.5,0,2,0.0,0,0,0.0,1,1,2,0,0,0,0,3,4,-12,1,Thomas Bryant,CLE,thomas bryant,6,6,4,2,0,6.4,0.5,0.5714285714285714,15.4,23.0
22025,1630591,22500114,2025-10-27,ORL @ PHI,L,21,4,7,0.571,1,3,0.333,3,4,0.75,2,4,6,6,0,0,4,3,12,-9,1,Jalen Suggs,ORL,jalen suggs,24,18,18,12,0,24.2,0.684931506849315,0.6076190476190476,0.0,0.0
22025,1641775,22500117,2025-10-27,BOS @ NOP,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,1,Jordan Walsh,BOS,jordan walsh,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
22025,1641729,22500120,2025-10-27,UTA vs. PHX,W,12,1,5,0.2,0,4,0.0,1,1,1.0,0,2,2,1,0,0,1,1,3,-25,1,Brice Sensabaugh,UTA,brice sensabaugh,6,5,4,3,0,5.9,0.275735294117647,0.5366666666666667,0.0,0.0
22025,202685,22500008,2025-10-27,DEN @ MIN,W,10,1,3,0.333,0,0,0.0,2,4,0.5,1,3,4,0,0,1,1,3,4,0,1,Jonas Valančiūnas,DEN,jonas valanciunas,8,8,4,4,1,10.8,0.42016806722689076,0.576,0.0,0.0
22025,1629674,22500117,2025-10-27,BOS @ NOP,W,22,3,8,0.375,0,0,0.0,0,0,0.0,7,4,11,0,0,4,1,3,6,10,1,Neemias Queta,BOS,neemias queta,17,17,6,11,4,30.2,0.375,0.4090909090909091,0.0,0.0
22025,1631127,22500118,2025-10-27,SAS vs. TOR,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Harrison Ingram,SAS,harrison ingram,0,0,0,0,0,0.0,0.0,0.0,11.2,13.6
22025,1630578,22500116,2025-10-27,HOU vs. BKN,W,30,7,11,0.636,2,2,1.0,5,5,1.0,2,4,6,6,1,0,3,0,21,25,1,Alperen Sengun,HOU,alperen sengun,33,27,27,12,1,37.2,0.7954545454545455,0.5399999999999999,0.0,0.0
22025,1629651,22500116,2025-10-27,BKN @ HOU,L,23,3,5,0.6,0,0,0.0,0,0,0.0,2,1,3,3,0,0,1,5,6,-11,1,Nic Claxton,BKN,nic claxton,12,9,9,6,0,13.1,0.6,0.2608695652173913,18.2,21.6
22025,1631124,22500008,2025-10-27,DEN @ MIN,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Julian Strawther,DEN,julian strawther,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
22025,1630191,22500007,2025-10-27,DET vs. CLE,L,26,1,9,0.111,1,4,0.25,1,2,0.5,5,4,9,3,1,1,3,3,4,-30,1,Isaiah Stewart,DET,isaiah stewart,16,13,7,12,2,22.299999999999997,0.20242914979757085,0.4953846153846154,0.0,0.0
22025,1630311,22500121,2025-10-27,GSW vs. MEM,W,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1,Pat Spencer,GSW,pat spencer,0,0,0,0,0,0.0,0.0,1.0,14.2,14.6
22025,1630545,22500008,2025-10-27,MIN vs. DEN,L,25,3,8,0.375,1,3,0.333,2,3,0.667,1,2,3,1,1,0,1,2,9,-11,1,Terrence Shannon Jr.,MIN,terrence shannon jr.,13,12,10,4,1,16.1,0.48283261802575106,0.4128,0.0,0.0
22025,1630560,22500116,2025-10-27,BKN @ HOU,L,25,3,9,0.333,1,2,0.5,2,5,0.4,0,1,1,2,1,0,2,1,9,-18,1,Cam Thomas,BKN,cam thomas,12,10,11,3,1,14.2,0.4017857142857143,0.528,18.2,21.6
22025,1631120,22500116,2025-10-27,HOU vs. BKN,W,7,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,1,1,0,0,0,3,-1,1,JD Davison,HOU,jd davison,4,3,4,1,1,7.5,0.5,0.42857142857142855,0.0,0.0
22025,1631101,22500122,2025-10-27,POR @ LAL,W,29,6,16,0.375,0,6,0.0,4,4,1.0,2,5,7,2,4,0,5,2,16,21,1,Shaedon Sharpe,POR,shaedon sharpe,25,23,18,9,4,34.4,0.4504504504504504,0.7848275862068966,0.0,0.0
22025,1642285,22500121,2025-10-27,MEM @ GSW,L,14,3,3,1.0,3,3,1.0,2,2,1.0,1,1,2,3,1,0,2,3,11,-3,1,Cam Spencer,MEM,cam spencer,16,13,14,5,1,18.9,1.4175257731958764,0.42,0.0,0.0
22025,1630583,22500121,2025-10-27,MEM @ GSW,L,22,6,13,0.462,2,6,0.333,0,2,0.0,1,5,6,4,3,0,2,1,14,2,1,Santi Aldama,MEM,santi aldama,24,20,18,10,3,34.2,0.5043227665706052,0.7218181818181818,0.0,0.0
22025,1630532,22500114,2025-10-27,ORL @ PHI,L,36,8,12,0.667,1,4,0.25,5,7,0.714,1,3,4,4,0,1,0,1,22,-12,1,Franz Wagner,ORL,franz wagner,30,26,26,8,1,35.8,0.7294429708222812,0.41888888888888887,0.0,0.0
22025,1631321,22500122,2025-10-27,POR @ LAL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Sidy Cissoko,POR,sidy cissoko,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
22025,1627759,22500117,2025-10-27,BOS @ NOP,W,24,5,9,0.556,1,3,0.333,4,6,0.667,0,7,7,4,0,0,3,5,15,4,1,Jaylen Brown,BOS,jaylen brown,26,22,19,11,0,26.4,0.6443298969072164,0.61,0.0,0.0
22025,203944,22500008,2025-10-27,MIN vs. DEN,L,35,8,15,0.533,1,4,0.25,7,8,0.875,1,6,7,3,2,1,2,4,24,-5,1,Julius Randle,MIN,julius randle,34,31,27,10,3,43.9,0.6479481641468683,0.5862857142857143,0.0,0.0
22025,202710,22500121,2025-10-27,GSW vs. MEM,W,31,6,8,0.75,2,2,1.0,6,8,0.75,0,5,5,5,0,0,5,0,20,8,1,Jimmy Butler III,GSW,jimmy butler iii,30,25,25,10,0,28.5,0.8680555555555556,0.5329032258064516,14.2,14.6
22025,1630549,22500116,2025-10-27,BKN @ HOU,L,22,6,7,0.857,1,2,0.5,4,5,0.8,5,7,12,2,0,0,0,4,17,-10,1,Day'Ron Sharpe,BKN,day'ron sharpe,31,29,19,14,0,34.4,0.923913043478261,0.41818181818181815,18.2,21.6
22025,202696,22500115,2025-10-27,CHI vs. ATL,W,34,7,11,0.636,1,4,0.25,2,2,1.0,4,13,17,9,2,0,3,3,17,11,1,Nikola Vučević,CHI,nikola vucevic,43,34,26,26,2,53.9,0.7154882154882154,0.43764705882352944,0.0,0.0
22025,1641730,22500116,2025-10-27,BKN @ HOU,L,16,1,6,0.167,0,4,0.0,0,0,0.0,1,1,2,1,0,0,0,0,2,-21,1,Noah Clowney,BKN,noah clowney,5,4,3,3,0,5.9,0.16666666666666666,0.375,18.2,21.6
22025,1628989,22500115,2025-10-27,CHI vs. ATL,W,21,6,8,0.75,1,3,0.333,2,2,1.0,0,0,0,2,0,1,2,4,15,8,1,Kevin Huerter,CHI,kevin huerter,17,15,17,2,1,19.0,0.8445945945945945,0.5180952380952382,0.0,0.0
22025,1631248,22500117,2025-10-27,BOS @ NOP,W,14,1,3,0.333,1,3,0.333,0,0,0.0,0,6,6,0,1,0,0,0,3,7,1,Baylor Scheierman,BOS,baylor scheierman,9,9,3,6,1,13.2,0.5,0.21428571428571427,0.0,0.0
22025,1631133,22500114,2025-10-27,PHI vs. ORL,W,14,2,8,0.25,0,1,0.0,0,0,0.0,2,3,5,0,0,1,0,5,4,6,1,Jabari Walker,PHI,jabari walker,9,9,4,5,1,13.0,0.25,0.5714285714285714,47.2,36.0
22025,1630598,22500126,2025-10-28,OKC vs. SAC,W,34,7,15,0.467,4,10,0.4,0,0,0.0,4,2,6,6,1,3,3,1,18,6,1,Aaron Wiggins,OKC,aaron wiggins,30,24,24,12,4,43.2,0.6,0.5294117647058824,23.9,31.4
22025,201587,22500127,2025-10-28,LAC @ GSW,L,20,1,4,0.25,1,4,0.25,0,0,0.0,2,4,6,1,0,0,0,0,3,4,1,Nicolas Batum,LAC,nicolas batum,10,9,4,7,0,11.7,0.375,0.2,22.0,12.2
22025,1641796,22500124,2025-10-28,MIA vs. CHA,W,31,6,10,0.6,3,6,0.5,2,2,1.0,1,4,5,3,1,0,0,0,17,7,1,Pelle Larsson,MIA,pelle larsson,25,22,20,8,1,30.5,0.7812499999999999,0.3509677419354839,27.9,30.6
22025,1628398,22500125,2025-10-28,MIL vs. NYK,W,20,0,2,0.0,0,1,0.0,5,6,0.833,0,5,5,1,0,0,2,3,5,-1,1,Kyle Kuzma,MIL,kyle kuzma,11,10,6,6,0,10.5,0.5387931034482758,0.332,0.0,0.0
22025,1630311,22500127,2025-10-28,GSW vs. LAC,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1,Pat Spencer,GSW,pat spencer,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0.0
22025,1629656,22500123,2025-10-28,PHI @ WAS,W,39,7,17,0.412,3,10,0.3,6,6,1.0,1,6,7,3,3,2,2,2,23,19,1,Quentin Grimes,PHI,quentin grimes,33,30,26,10,5,48.9,0.5855397148676171,0.5548717948717948,11.8,15.8
22025,1626162,22500123,2025-10-28,PHI @ WAS,W,44,5,13,0.385,3,5,0.6,4,5,0.8,3,8,11,1,1,1,1,2,17,2,1,Kelly Oubre Jr.,PHI,kelly oubre jr.,29,28,18,12,2,36.7,0.5592105263157895,0.36818181818181817,11.8,15.8
22025,202695,22500127,2025-10-28,LAC @ GSW,L,31,7,17,0.412,1,4,0.25,3,3,1.0,1,5,6,1,1,0,1,0,18,-29,1,Kawhi Leonard,LAC,kawhi leonard,25,24,19,7,1,28.7,0.4912663755458515,0.623225806451613,22.0,12.2
