Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,New York,8.1,8.0,15.0,8.6,7.4,1.3
2,Boston,4.5,4.0,-8.0,8.7,0.8,1.1
3,Okla City,4.3,2.0,-1.0,5.6,3.2,4.6
4,Detroit,3.9,-0.3,0.0,3.8,4.0,0.7
5,Portland,3.8,8.7,19.0,4.3,3.4,1.0
6,Cleveland,3.2,-5.7,-5.0,1.4,5.4,1.5
7,Houston,3.2,8.7,5.0,5.8,0.9,4.3
8,New Orleans,2.6,3.3,16.0,2.3,3.0,-0.4
9,Indiana,2.1,-5.3,-15.0,1.0,3.1,-1.0
10,Phoenix,1.6,2.3,5.0,-0.5,4.0,-3.8
11,Memphis,1.0,11.3,16.0,0.7,1.4,0.3
12,Charlotte,0.9,6.7,15.0,-4.1,5.3,-1.3
13,Philadelphia,0.5,4.0,8.0,-0.9,2.1,1.2
14,Orlando,0.4,5.7,12.0,0.1,0.9,4.0
15,San Antonio,0.1,-0.7,9.0,-0.4,1.2,-1.4
16,Utah,-0.2,1.0,-4.0,0.9,-1.3,-5.1
17,Golden State,-0.4,-3.3,-3.0,1.0,-0.9,3.4
18,Brooklyn,-0.4,7.0,8.0,-1.9,1.0,0.6
19,Toronto,-0.5,-2.0,-2.0,-1.8,0.1,0.9
20,Denver,-0.9,-4.3,-16.0,1.3,-3.1,-2.0
21,Minnesota,-1.1,6.3,14.0,0.5,-2.9,0.2
22,LA Lakers,-1.3,1.0,4.0,-1.0,-1.4,-2.1
23,Sacramento,-1.9,-5.3,-16.0,-0.3,-3.2,1.5
24,Atlanta,-2.1,-5.3,-9.0,-1.7,-2.4,2.1
25,Milwaukee,-3.3,-0.3,-8.0,-3.9,-2.4,-3.0
26,LA Clippers,-4.3,-10.7,-12.0,-3.9,-4.9,0.7
27,Chicago,-4.4,-9.3,-19.0,-1.5,-6.5,-3.0
28,Miami,-4.7,-2.0,3.0,-5.4,-4.0,-1.0
29,Dallas,-5.4,-11.3,-15.0,-6.3,-3.6,-2.9
30,Washington,-8.9,-7.7,-14.0,-7.7,-9.9,-4.6
