Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Miami,33.9,29.7,29.0,32.3,35.7,28.0
2,Houston,33.0,32.3,33.0,33.8,32.3,28.4
3,Charlotte,32.7,29.0,33.0,34.9,30.9,25.0
4,Denver,32.3,27.7,26.0,33.4,31.1,30.7
5,Minnesota,31.9,33.0,34.0,33.6,29.9,27.5
6,Orlando,31.2,32.0,30.0,31.3,31.0,27.1
7,Philadelphia,31.0,28.7,33.0,29.4,32.9,27.5
8,Toronto,30.7,31.0,33.0,28.4,31.8,27.3
9,Atlanta,30.6,29.7,34.0,30.8,30.5,29.2
10,Cleveland,30.5,24.3,19.0,28.7,32.9,31.1
10,Utah,30.5,34.0,36.0,37.0,24.0,27.5
10,Okla City,30.5,35.3,27.0,29.9,31.0,30.6
13,Boston,30.3,33.3,29.0,30.6,30.1,30.0
14,LA Lakers,29.9,30.7,27.0,29.7,30.1,30.2
15,Milwaukee,29.9,23.7,20.0,30.3,29.3,29.7
16,Washington,29.7,28.7,29.0,30.5,29.1,27.5
17,LA Clippers,29.5,29.0,24.0,31.3,27.4,27.5
18,Detroit,29.3,29.7,35.0,28.8,29.9,29.4
19,Sacramento,29.1,23.7,22.0,29.7,28.7,28.6
20,Chicago,29.1,30.3,28.0,31.0,27.6,28.3
21,San Antonio,29.1,29.0,28.0,29.1,29.0,27.5
22,Portland,28.9,32.7,29.0,28.0,29.6,26.5
23,Phoenix,28.8,29.0,35.0,28.1,29.6,28.9
24,New York,28.6,25.3,24.0,30.7,24.8,28.3
25,Brooklyn,28.2,31.0,29.0,29.0,27.4,26.7
26,Memphis,28.1,30.3,35.0,27.9,28.4,31.0
27,Dallas,27.9,25.0,25.0,28.0,27.6,28.4
28,Golden State,27.7,32.0,20.0,30.4,26.6,26.7
29,New Orleans,26.4,27.3,30.0,27.3,25.4,26.7
30,Indiana,25.7,29.3,38.0,27.0,24.5,28.2
