Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Orlando,31.2,29.0,24.0,30.7,31.9,23.0
2,LA Lakers,29.1,33.0,40.0,32.2,27.1,23.1
3,Dallas,29.1,33.7,30.0,30.6,25.6,23.0
4,Utah,28.6,26.7,18.0,32.3,25.0,22.4
5,Indiana,28.5,31.7,23.0,28.9,28.3,22.2
6,Houston,27.9,25.3,27.0,29.3,26.7,23.0
7,Detroit,27.7,24.0,24.0,27.6,27.7,22.6
8,Portland,27.1,28.0,32.0,29.3,25.1,22.2
9,Denver,27.0,30.0,27.0,25.9,28.1,23.3
10,Cleveland,26.8,27.3,32.0,25.2,28.7,22.5
11,Minnesota,26.5,26.7,32.0,29.4,23.3,21.8
12,Brooklyn,26.4,26.0,27.0,26.1,26.6,20.7
13,Philadelphia,26.3,24.7,26.0,27.0,25.6,22.5
14,Memphis,25.9,25.0,26.0,28.2,22.9,23.0
15,San Antonio,25.2,20.3,30.0,23.4,28.8,21.0
16,Toronto,25.1,27.3,24.0,23.2,26.1,21.1
17,Charlotte,25.1,19.7,22.0,21.9,27.9,19.8
18,Miami,25.0,24.3,26.0,24.5,25.6,19.9
19,New Orleans,24.7,25.0,31.0,23.8,25.7,21.9
20,Golden State,24.6,21.7,20.0,23.2,25.2,22.0
21,Okla City,24.4,20.3,23.0,23.7,24.9,21.6
22,New York,24.0,29.3,35.0,23.3,25.2,21.6
23,Chicago,23.9,21.7,14.0,24.8,23.1,19.7
24,Sacramento,23.4,20.0,15.0,21.9,24.7,21.1
24,Atlanta,23.4,17.3,13.0,24.8,22.6,23.2
26,LA Clippers,23.3,25.3,19.0,21.3,25.6,21.5
27,Phoenix,22.3,22.7,22.0,22.6,21.9,20.8
28,Washington,21.2,17.7,12.0,21.5,21.0,20.6
29,Milwaukee,21.1,17.3,13.0,20.9,21.3,23.0
30,Boston,18.7,18.3,26.0,18.4,19.0,19.5
