Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Okla City,0.941,1.0,1.0,1.0,0.9,0.793
2,Detroit,0.867,1.0,1.0,0.875,0.857,0.523
3,Denver,0.8,0.667,1.0,0.857,0.75,0.594
4,San Antonio,0.733,1.0,1.0,0.8,0.6,0.415
4,LA Lakers,0.733,1.0,1.0,0.667,0.778,0.586
6,Houston,0.714,0.667,0.0,0.714,0.714,0.618
7,Toronto,0.688,1.0,1.0,0.667,0.7,0.366
8,Cleveland,0.647,0.667,1.0,0.7,0.571,0.758
9,New York,0.643,0.667,1.0,0.889,0.2,0.61
10,Minnesota,0.625,0.667,0.0,0.625,0.625,0.598
10,Phoenix,0.625,0.667,1.0,0.778,0.429,0.439
10,Miami,0.625,1.0,1.0,0.875,0.375,0.443
13,Philadelphia,0.6,0.667,1.0,0.625,0.571,0.293
14,Orlando,0.563,0.667,1.0,0.667,0.429,0.489
14,Atlanta,0.563,0.333,0.0,0.333,0.7,0.476
16,Chicago,0.533,0.667,0.0,0.714,0.375,0.47
17,Milwaukee,0.5,0.0,0.0,0.556,0.429,0.568
17,Golden State,0.5,0.0,0.0,0.833,0.333,0.568
17,Boston,0.5,0.667,0.0,0.5,0.5,0.72
20,Portland,0.438,0.333,1.0,0.429,0.444,0.439
21,Utah,0.333,0.333,0.0,0.5,0.143,0.207
22,Memphis,0.313,0.333,1.0,0.444,0.143,0.557
23,Dallas,0.294,0.333,1.0,0.333,0.2,0.476
24,LA Clippers,0.267,0.0,0.0,0.375,0.143,0.596
24,Charlotte,0.267,0.0,0.0,0.429,0.125,0.232
26,Brooklyn,0.2,0.667,1.0,0.0,0.375,0.317
27,Sacramento,0.188,0.0,0.0,0.286,0.111,0.482
28,New Orleans,0.125,0.0,0.0,0.125,0.125,0.256
28,Indiana,0.125,0.333,0.0,0.286,0.0,0.619
30,Washington,0.067,0.0,0.0,0.0,0.111,0.22
