Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Houston,62.9,61.7,60.0,64.5,61.6,58.5
2,Dallas,57.9,60.7,61.0,59.5,54.2,50.9
3,Indiana,57.1,51.3,47.0,58.1,56.3,49.6
4,Boston,56.9,59.7,56.0,53.0,60.4,53.1
5,Detroit,56.7,50.7,49.0,58.8,54.4,53.5
6,Cleveland,56.6,56.0,51.0,54.9,58.9,53.3
7,Charlotte,56.5,58.0,63.0,54.6,58.3,53.4
8,Okla City,56.4,51.3,50.0,50.4,61.0,52.3
9,Utah,56.2,52.0,39.0,59.0,53.4,54.5
10,Portland,55.7,69.0,86.0,57.6,54.1,53.3
11,New York,55.3,62.3,64.0,55.6,54.8,51.3
12,Philadelphia,55.2,55.7,60.0,54.6,55.9,48.1
13,Orlando,54.9,55.0,57.0,56.0,53.6,50.8
14,Denver,54.9,53.3,46.0,57.1,52.6,54.5
15,Chicago,54.8,57.3,44.0,56.0,53.9,53.2
16,Memphis,54.6,63.0,63.0,55.8,53.0,56.0
17,Miami,54.1,59.3,62.0,55.5,52.4,50.7
18,San Antonio,53.5,48.0,48.0,52.6,55.4,51.6
19,Minnesota,53.1,58.3,61.0,56.4,49.4,52.5
20,Phoenix,53.1,55.3,59.0,53.4,52.7,49.9
21,New Orleans,51.6,50.7,58.0,51.9,51.3,52.0
22,Washington,51.2,44.3,49.0,49.8,52.3,52.0
23,LA Lakers,50.6,52.0,53.0,51.7,49.9,50.4
24,Golden State,50.6,55.7,70.0,51.2,50.3,53.4
25,Toronto,50.4,51.0,44.0,48.0,51.6,53.5
26,Milwaukee,50.3,48.0,51.0,47.0,54.6,51.6
27,Atlanta,49.8,43.7,46.0,48.3,50.7,52.8
28,Brooklyn,49.6,47.7,46.0,48.3,51.0,49.4
29,LA Clippers,49.2,51.3,53.0,46.9,51.9,50.9
30,Sacramento,48.1,46.7,40.0,47.1,48.9,52.0
