Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Orlando,34.7,35.0,42.0,35.3,33.9,34.1
2,Dallas,35.1,40.0,36.0,36.0,33.0,38.6
3,Indiana,35.4,29.0,39.0,36.9,34.1,37.7
4,Toronto,35.6,39.0,42.0,35.4,35.7,39.5
5,Denver,36.0,36.0,21.0,36.9,35.1,41.4
6,Phoenix,36.8,31.0,30.0,32.6,41.6,42.5
7,Golden State,37.1,29.0,39.0,34.2,38.3,38.8
8,Portland,37.8,50.0,63.0,41.1,34.9,38.1
9,Chicago,37.9,44.0,36.0,32.0,42.4,40.9
10,Milwaukee,38.4,46.0,54.0,40.3,36.0,41.5
11,Atlanta,38.6,37.0,51.0,32.5,42.3,42.7
12,Boston,38.8,38.0,42.0,40.3,37.5,37.6
13,Minnesota,39.0,37.0,42.0,36.0,42.4,38.0
13,Detroit,39.0,38.0,45.0,37.5,40.7,40.4
15,Cleveland,39.6,35.0,27.0,34.7,45.9,40.5
16,Philadelphia,40.0,37.0,42.0,38.6,41.6,42.7
17,Sacramento,40.7,41.0,51.0,42.4,39.3,43.6
18,LA Lakers,41.4,40.0,39.0,39.5,42.7,40.4
19,Okla City,42.0,36.0,24.0,36.9,46.0,40.0
19,Brooklyn,42.0,46.0,57.0,40.3,43.7,38.7
21,Houston,42.5,37.0,36.0,40.0,44.6,37.7
22,Memphis,42.8,40.0,33.0,36.7,50.6,42.3
23,Charlotte,42.8,37.0,48.0,39.0,46.1,42.5
24,Miami,43.4,43.0,39.0,42.8,44.1,41.6
24,San Antonio,43.4,44.0,60.0,45.9,38.4,43.1
26,Washington,43.9,47.0,39.0,43.5,44.3,42.8
27,New Orleans,44.4,52.0,33.0,44.6,44.1,43.9
28,LA Clippers,45.0,45.0,54.0,43.9,46.3,38.5
29,New York,46.3,49.0,48.0,47.3,44.4,39.1
30,Utah,46.5,54.0,33.0,50.6,42.4,44.6
