Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Golden State,48.3,43.0,51.0,51.0,47.0,45.6
2,New York,47.8,42.0,36.0,52.0,40.2,36.9
3,Cleveland,46.6,40.0,39.0,43.2,51.4,47.4
4,Phoenix,46.1,38.0,42.0,45.7,46.7,43.0
5,Milwaukee,45.9,46.0,42.0,48.0,43.3,42.6
6,Boston,45.2,46.0,33.0,45.4,45.0,52.0
7,Chicago,44.0,52.0,36.0,42.4,45.4,46.1
8,Charlotte,43.2,39.0,39.0,44.6,42.0,39.0
9,Okla City,42.0,50.0,69.0,43.3,41.1,41.6
10,Miami,41.8,41.0,42.0,40.9,42.8,41.2
11,Philadelphia,41.8,43.0,54.0,39.8,44.1,38.1
12,Utah,41.6,47.0,48.0,49.9,32.1,41.9
13,Brooklyn,41.4,44.0,39.0,40.3,42.4,40.7
14,Portland,41.1,38.0,48.0,38.6,43.0,38.7
14,Minnesota,41.1,39.0,36.0,37.9,44.3,44.3
16,Atlanta,40.3,49.0,60.0,39.5,40.8,40.3
17,Washington,40.2,38.0,36.0,37.0,42.3,39.3
18,San Antonio,40.0,47.0,51.0,43.8,32.4,42.4
19,LA Clippers,39.8,40.0,42.0,43.5,35.6,37.3
20,Memphis,39.4,38.0,51.0,42.3,35.6,41.2
21,Houston,38.1,31.0,42.0,38.6,37.7,37.5
22,Toronto,36.6,35.0,42.0,42.0,33.3,35.5
23,Denver,36.2,36.0,33.0,36.0,36.4,35.9
24,Indiana,34.7,36.0,33.0,37.7,32.3,39.5
25,Sacramento,34.3,31.0,33.0,40.7,29.3,37.8
26,New Orleans,33.9,26.0,21.0,33.0,34.9,36.1
27,Orlando,33.8,38.0,54.0,32.3,35.6,33.2
28,Detroit,33.4,36.0,30.0,36.0,30.4,37.9
29,Dallas,33.4,41.0,48.0,34.8,30.0,37.4
30,LA Lakers,32.8,34.0,33.0,31.5,33.7,40.0
