Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Houston,1.203,1.194,1.151,1.224,1.185,1.108
2,Denver,1.201,1.184,1.165,1.203,1.198,1.148
3,New York,1.166,1.129,1.077,1.212,1.084,1.136
4,Minnesota,1.158,1.12,1.207,1.136,1.183,1.124
5,Okla City,1.156,1.133,1.082,1.166,1.148,1.149
6,San Antonio,1.155,1.2,1.289,1.164,1.138,1.108
7,Phoenix,1.151,1.217,1.155,1.178,1.119,1.126
8,Toronto,1.15,1.138,1.192,1.155,1.147,1.068
9,LA Lakers,1.145,1.207,1.275,1.165,1.131,1.118
10,Boston,1.14,1.236,1.164,1.187,1.099,1.158
11,Chicago,1.137,1.156,1.09,1.171,1.113,1.105
12,Philadelphia,1.132,1.105,1.11,1.141,1.124,1.082
13,Detroit,1.132,1.171,1.173,1.127,1.137,1.107
14,Cleveland,1.129,1.056,1.05,1.109,1.154,1.179
15,Atlanta,1.124,1.158,1.203,1.082,1.148,1.107
16,Miami,1.124,1.091,1.019,1.123,1.125,1.099
17,Milwaukee,1.122,1.004,1.029,1.169,1.06,1.122
18,Charlotte,1.121,1.047,1.122,1.128,1.116,1.036
19,Orlando,1.119,1.143,1.209,1.1,1.143,1.055
20,Portland,1.117,1.074,1.081,1.096,1.135,1.077
21,Utah,1.111,1.143,1.148,1.204,1.012,1.074
22,LA Clippers,1.096,1.072,0.946,1.148,1.038,1.117
23,Golden State,1.094,1.054,0.89,1.171,1.064,1.107
24,Brooklyn,1.08,1.091,1.02,1.071,1.088,1.048
25,Memphis,1.074,1.084,1.314,1.107,1.029,1.128
26,New Orleans,1.063,1.052,1.1,1.065,1.062,1.067
27,Sacramento,1.056,0.979,0.921,1.039,1.069,1.13
28,Washington,1.053,1.079,1.096,1.018,1.079,1.033
29,Indiana,1.028,1.087,1.207,1.063,0.996,1.126
30,Dallas,1.019,1.037,1.058,1.03,0.993,1.112
