Rank,Team,2026,Last 3,Last 1,Home,Away
1,Okla City,0.947,1.0,1.0,1.0,0.9
2,Detroit,0.833,0.667,0.0,0.875,0.8
3,LA Lakers,0.765,1.0,1.0,0.714,0.8
3,Denver,0.765,0.667,1.0,0.75,0.778
5,Houston,0.75,0.667,1.0,0.714,0.778
6,Toronto,0.737,1.0,1.0,0.778,0.7
7,San Antonio,0.706,0.667,1.0,0.8,0.571
8,Miami,0.684,1.0,1.0,0.9,0.444
9,New York,0.647,0.667,1.0,0.889,0.375
10,Cleveland,0.632,0.667,0.0,0.727,0.5
10,Phoenix,0.632,0.667,1.0,0.727,0.5
12,Atlanta,0.579,0.667,0.0,0.429,0.667
12,Orlando,0.579,0.667,1.0,0.7,0.444
14,Boston,0.556,0.667,1.0,0.6,0.5
14,Minnesota,0.556,0.0,0.0,0.625,0.5
16,Philadelphia,0.529,0.333,0.0,0.5,0.571
16,Chicago,0.529,0.333,0.0,0.75,0.333
18,Golden State,0.5,0.333,0.0,0.75,0.333
19,Portland,0.421,0.333,0.0,0.375,0.455
19,Milwaukee,0.421,0.0,0.0,0.455,0.375
21,Memphis,0.368,0.667,1.0,0.4,0.333
22,Utah,0.294,0.0,0.0,0.444,0.125
23,LA Clippers,0.278,0.333,0.0,0.375,0.2
24,Sacramento,0.263,0.667,0.0,0.333,0.2
24,Dallas,0.263,0.333,0.0,0.308,0.167
26,Charlotte,0.222,0.0,0.0,0.333,0.111
27,Brooklyn,0.177,0.333,0.0,0.0,0.333
28,New Orleans,0.158,0.333,0.0,0.182,0.125
29,Washington,0.118,0.333,1.0,0.143,0.1
30,Indiana,0.111,0.0,0.0,0.25,0.0
