Rank,Team,2026,Last 3,Last 1,Home,Away
1,New York,9.2,11.0,9.0,9.7,8.6
2,Charlotte,9.6,9.7,8.0,10.4,8.7
3,San Antonio,10.4,9.7,12.0,10.0,10.9
4,Orlando,10.4,8.0,8.0,9.6,11.2
5,LA Lakers,10.6,8.3,7.0,10.7,10.6
6,Memphis,10.7,11.7,10.0,11.0,10.4
7,Utah,10.8,8.0,16.0,10.9,10.6
8,Brooklyn,10.9,9.7,9.0,11.4,10.6
9,Toronto,11.0,5.7,3.0,9.9,12.0
10,Milwaukee,11.1,7.3,9.0,11.2,11.0
10,New Orleans,11.1,8.3,11.0,12.1,9.8
12,Okla City,11.2,13.3,12.0,11.6,10.8
12,Sacramento,11.2,14.3,17.0,11.3,11.0
14,Cleveland,11.5,10.7,10.0,10.8,12.5
15,Philadelphia,11.6,12.0,15.0,12.3,10.6
16,Denver,11.7,12.7,11.0,11.5,11.9
17,LA Clippers,11.7,10.3,12.0,11.3,12.1
18,Houston,11.8,12.3,13.0,12.6,11.1
19,Detroit,11.8,7.7,12.0,13.0,10.8
20,Indiana,11.8,13.3,12.0,11.8,11.9
21,Golden State,12.0,20.0,25.0,14.6,10.3
22,Phoenix,12.2,12.0,10.0,12.5,11.9
22,Atlanta,12.2,9.3,6.0,11.9,12.4
24,Portland,12.3,13.3,20.0,12.3,12.3
25,Minnesota,12.3,10.7,6.0,12.3,12.3
26,Boston,12.9,15.3,21.0,13.0,12.8
27,Chicago,13.1,16.3,19.0,11.1,14.9
28,Dallas,13.2,15.3,14.0,13.5,12.7
29,Miami,14.6,13.7,11.0,16.4,12.6
30,Washington,14.6,14.7,14.0,14.1,15.0
