PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
1631260,AJ Green,AJ,1610612749,MIL,26.0,11,5,6,0.455,313.975,36,80,0.45,32,74,0.432,10,13,0.769,1,30,31,16,9,5,1,2,31,17,114,0,184.2,0,0,205.0,6,106,406,281,21,129,110,252,9,12,84,175,179,224,343,97,149,162,161,178,244,211,463,118,103,241,144,108,13,119,1
1642358,AJ Johnson,AJ,1610612764,WAS,20.0,4,0,4,0.0,21.716666666666665,2,9,0.222,0,2,0.0,2,2,1.0,1,1,2,2,1,0,0,3,3,1,6,-18,10.4,0,0,10.0,343,431,326,431,406,407,376,442,371,373,371,331,346,1,343,422,418,368,372,394,329,275,86,380,405,368,425,108,13,423,1
203932,Aaron Gordon,Aaron,1610612743,DEN,30.0,6,5,1,0.833,165.18333333333334,38,73,0.521,10,31,0.323,26,30,0.867,10,27,37,7,6,6,0,1,10,20,112,71,178.9,1,0,178.0,251,106,55,85,192,117,127,118,137,134,258,62,70,134,100,120,114,281,228,153,329,136,199,98,107,30,154,51,13,151,1
1628988,Aaron Holiday,Aaron,1610612745,HOU,29.0,6,5,1,0.833,62.431666666666665,10,20,0.5,5,14,0.357,7,8,0.875,0,2,2,4,3,1,1,0,5,5,32,22,43.4,0,0,47.0,251,106,55,85,329,300,312,147,226,241,191,219,238,126,404,404,418,322,309,343,244,1,118,284,290,133,341,108,13,328,1
1630174,Aaron Nesmith,Aaron,1610612754,IND,26.0,5,1,4,0.2,152.995,26,70,0.371,13,40,0.325,15,18,0.833,9,20,29,5,6,3,0,5,14,18,80,-23,125.3,0,0,133.0,301,348,326,400,208,179,140,363,99,88,253,121,130,166,119,182,166,311,228,244,329,366,265,110,168,386,222,108,13,207,1
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,4,4,0,1.0,104.99833333333333,20,45,0.444,9,27,0.333,2,4,0.5,4,8,12,11,6,1,6,1,4,3,51,30,96.9,0,0,97.0,343,178,1,1,266,222,220,261,156,157,217,331,302,356,219,304,302,223,228,343,59,136,102,325,237,102,259,108,13,256,1
1642846,Ace Bailey,Ace,1610612762,UTA,19.0,9,4,5,0.444,196.995,37,78,0.474,16,42,0.381,7,9,0.778,16,16,32,17,10,9,2,1,24,9,97,-27,183.9,0,0,184.0,68,178,366,288,150,126,119,215,73,79,157,219,225,213,45,210,145,156,143,71,184,136,417,214,134,402,145,108,13,143,1
1641737,Adem Bona,Adem,1610612755,PHI,22.0,6,4,2,0.667,80.66666666666667,4,8,0.5,0,0,0.0,6,11,0.545,4,13,17,2,1,2,12,1,6,8,14,-8,78.4,0,0,61.0,251,178,162,200,305,369,383,147,371,424,371,233,196,352,219,242,256,368,372,290,17,136,140,231,360,305,289,108,13,302,1
1642876,Adou Thiero,Adou,1610612747,LAL,21.0,2,2,0,1.0,4.75,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,2,-8,2.0,0,0,2.0,414,297,1,1,459,426,447,1,371,424,371,390,398,390,404,445,453,432,415,394,329,1,86,420,441,305,460,108,13,460,1
1642349,Ajay Mitchell,Ajay,1610612760,OKC,23.0,9,9,0,1.0,232.73166666666665,50,103,0.485,13,38,0.342,28,36,0.778,3,17,20,31,16,13,3,3,19,33,141,114,243.5,0,0,237.0,68,1,1,1,96,58,67,193,99,100,213,57,53,213,262,205,234,69,62,26,131,275,359,40,59,4,85,108,13,87,1
