Rank,Team,2026,Last 3,Last 1,Home,Away
1,Boston,10.7,10.0,12.0,10.0,11.5
2,New York,11.4,7.0,8.0,11.7,11.0
3,Okla City,11.4,11.3,9.0,11.7,11.2
4,Indiana,12.0,12.7,13.0,11.8,12.2
5,Minnesota,12.1,12.7,11.0,12.6,11.7
6,Denver,12.2,10.3,10.0,11.3,13.1
7,Cleveland,12.4,11.0,9.0,12.7,11.9
8,Golden State,12.5,12.0,10.0,12.0,12.8
9,San Antonio,12.5,13.7,12.0,12.4,12.6
10,Brooklyn,12.5,12.0,12.0,13.9,11.3
11,Atlanta,12.6,12.7,21.0,13.1,12.3
12,Charlotte,12.8,12.3,16.0,12.8,12.9
13,Philadelphia,13.0,10.7,14.0,12.0,14.4
13,LA Lakers,13.0,11.0,9.0,12.0,13.7
15,Milwaukee,13.1,16.0,16.0,12.9,13.3
16,Orlando,13.2,11.3,11.0,12.8,13.7
17,Memphis,13.3,13.3,19.0,12.7,14.0
18,Detroit,13.3,15.3,16.0,13.9,12.9
19,Houston,13.4,13.7,13.0,12.9,13.9
20,Sacramento,13.5,12.0,19.0,14.7,12.5
21,Toronto,13.8,13.7,14.0,13.3,14.3
22,LA Clippers,13.9,11.3,13.0,14.1,13.7
23,Phoenix,14.0,13.0,14.0,13.8,14.3
24,New Orleans,14.9,12.3,17.0,14.1,16.1
24,Miami,14.9,12.3,8.0,14.7,15.2
26,Chicago,15.0,17.0,18.0,15.0,15.0
26,Dallas,15.0,14.7,15.0,15.1,14.8
28,Utah,15.6,15.3,16.0,16.7,14.4
29,Washington,16.8,12.3,10.0,17.6,16.3
30,Portland,16.8,16.7,18.0,17.1,16.6
