TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD1,OPP_PTS_RANK,PLUS_MINUS_RANK
1611661331,Golden State Valkyries,44,23,21,0.523,1765.0,1173.0,2899.0,0.405,389.0,1226.0,0.317,624.0,794.0,0.786,370.0,1095.0,1465.0,846.0,562.0,333.0,182.0,126.0,781.0,772.0,3359.0,-61.0,1,7,36,22,3,31,33,1,40,43,4,36,36,25,35,35,35,33,11,39,39,21,40,7,31,20
1610612744,Golden State Warriors,28,14,14,0.5,1285.0,1070.0,2350.0,0.455,322.0,972.0,0.331,529.0,654.0,0.809,318.0,868.0,1186.0,683.0,468.0,249.0,115.0,125.0,601.0,600.0,2991.0,11.0,14,19,20,25,14,29,29,22,29,29,14,31,26,41,30,29,29,29,15,29,15,23,29,14,30,24
1610612745,Houston Rockets,21,13,8,0.619,985.0,811.0,1784.0,0.455,284.0,800.0,0.355,368.0,501.0,0.735,238.0,562.0,800.0,493.0,325.0,181.0,121.0,113.0,488.0,448.0,2274.0,-134.0,43,24,5,12,43,1,1,21,11,7,27,1,2,1,3,1,1,1,38,4,22,32,9,42,1,11
1611661325,Indiana Fever,44,24,20,0.545,1765.0,1299.0,2892.0,0.449,314.0,955.0,0.329,674.0,857.0,0.786,347.0,1093.0,1440.0,852.0,669.0,294.0,173.0,121.0,838.0,820.0,3586.0,-148.0,1,6,35,19,3,37,32,17,22,27,11,41,41,26,32,34,34,34,3,33,37,26,42,3,38,7
1610612754,Indiana Pacers,23,5,18,0.217,1074.0,963.0,1992.0,0.483,257.0,782.0,0.329,527.0,686.0,0.768,263.0,777.0,1040.0,583.0,341.0,181.0,102.0,121.0,546.0,545.0,2710.0,227.0,33,40,32,40,33,21,10,41,1,4,10,29,31,12,11,21,17,12,35,4,7,26,18,25,21,38
1610612746,LA Clippers,23,8,15,0.348,1073.998333,911.0,1956.0,0.466,320.0,850.0,0.376,413.0,525.0,0.787,259.0,701.0,960.0,585.0,340.0,237.0,100.0,110.0,476.0,467.0,2555.0,110.0,33,38,24,35,34,10,8,32,27,17,41,4,4,28,9,8,7,14,36,26,5,33,4,40,8,31
1611661319,Las Vegas Aces,44,30,14,0.682,1760.0,1317.0,3021.0,0.436,318.0,1007.0,0.316,600.0,736.0,0.815,382.0,1159.0,1541.0,897.0,598.0,291.0,113.0,216.0,758.0,730.0,3552.0,-128.0,1,2,20,5,10,39,41,9,25,33,3,35,34,42,38,39,39,39,8,32,12,2,37,10,37,12
1610612747,Los Angeles Lakers,25,16,9,0.64,1136.0,956.0,2065.0,0.463,308.0,890.0,0.346,420.0,534.0,0.787,280.0,687.0,967.0,592.0,402.0,240.0,95.0,109.0,573.0,523.0,2640.0,-46.0,18,15,7,9,22,18,18,29,19,21,20,6,5,27,17,5,9,17,21,27,2,34,23,32,17,22
1611661320,Los Angeles Sparks,44,21,23,0.477,1775.0,1422.0,3136.0,0.453,445.0,1215.0,0.366,593.0,723.0,0.82,399.0,1104.0,1503.0,994.0,594.0,374.0,207.0,136.0,805.0,742.0,3882.0,113.0,1,10,39,26,1,43,43,20,43,42,38,34,33,43,42,37,37,42,9,42,41,14,41,9,43,32
1610612763,Memphis Grizzlies,27,10,17,0.37,1237.0,1079.0,2282.0,0.473,356.0,982.0,0.363,450.0,589.0,0.764,284.0,856.0,1140.0,649.0,438.0,217.0,143.0,122.0,575.0,596.0,2964.0,66.0,15,31,28,32,16,30,28,36,37,30,35,15,15,7,24,28,27,26,17,19,28,25,26,15,28,28
1610612748,Miami Heat,27,17,10,0.63,1237.0,1057.0,2469.0,0.428,341.0,1105.0,0.309,515.0,648.0,0.795,381.0,877.0,1258.0,673.0,426.0,243.0,146.0,129.0,602.0,571.0,2970.0,-75.0,15,13,11,10,16,28,30,6,30,39,1,24,24,37,37,30,30,27,18,28,31,19,30,18,29,18
1610612749,Milwaukee Bucks,24,9,15,0.375,1122.0,956.0,2021.0,0.473,297.0,841.0,0.353,528.0,679.0,0.778,270.0,813.0,1083.0,613.0,364.0,214.0,116.0,117.0,476.0,547.0,2737.0,85.0,23,36,24,31,24,18,15,37,16,15,25,30,29,20,13,24,24,22,33,18,16,31,4,24,23,30
1611661324,Minnesota Lynx,44,34,10,0.773,1765.0,1251.0,2959.0,0.423,345.0,1042.0,0.331,526.0,679.0,0.775,394.0,1071.0,1465.0,827.0,677.0,295.0,124.0,211.0,720.0,704.0,3373.0,-414.0,1,1,11,3,3,32,38,3,31,34,13,27,29,16,41,32,35,31,2,34,24,3,31,12,32,1
