PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
1631260,AJ Green,AJ,1610612749,MIL,26.0,19,8,11,0.421,122.335,12,34,0.353,10,29,0.345,2,3,0.667,1,9,10,10,4,2,0,2,12,5,36,-39,65.0,0,0,70.0,2,133,361,263,79,187,145,326,39,30,167,256,258,242,269,204,239,131,184,179,259,266,370,195,184,415,222,138,16,205,1
203932,Aaron Gordon,Aaron,1610612743,DEN,30.0,12,9,3,0.75,87.45,25,37,0.676,10,17,0.588,18,23,0.783,4,14,18,3,4,2,0,0,2,16,78,43,106.1,2,0,113.0,241,104,97,68,190,61,131,34,39,123,22,34,32,196,125,109,117,282,184,179,259,1,62,46,46,15,110,57,16,93,1
1628988,Aaron Holiday,Aaron,1610612745,HOU,29.0,5,4,1,0.8,25.716666666666665,4,15,0.267,2,8,0.25,4,4,1.0,1,0,1,2,0,0,0,2,0,4,14,10,18.2,0,0,19.0,350,239,25,47,355,311,274,383,236,231,263,197,231,1,269,412,389,319,357,338,259,266,1,220,301,134,360,138,16,346,1
1630174,Aaron Nesmith,Aaron,1610612754,IND,26.0,11,1,10,0.091,93.895,20,47,0.426,11,30,0.367,10,12,0.833,6,12,18,7,0,3,1,1,6,9,61,-9,105.1,0,0,105.0,257,363,345,402,166,107,90,248,30,26,147,88,92,150,77,141,117,185,357,126,141,160,201,118,91,297,115,138,16,104,1
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,9,8,1,0.889,62.85,16,29,0.552,5,12,0.417,0,3,0.0,3,7,10,7,0,0,0,1,3,2,37,21,59.5,0,0,59.0,288,133,25,32,253,137,182,97,137,180,109,343,258,343,164,239,239,185,357,338,259,160,101,296,177,81,237,138,16,234,1
1642846,Ace Bailey,Ace,1610612762,UTA,19.0,17,5,12,0.294,91.65,15,38,0.395,8,20,0.4,6,7,0.857,10,5,15,5,7,2,2,2,9,7,44,-58,74.5,0,0,80.0,80,208,375,303,174,151,126,287,65,88,116,147,164,136,31,283,152,228,97,179,93,266,283,147,142,431,196,138,16,174,1
1641737,Adem Bona,Adem,1610612755,PHI,22.0,9,5,4,0.556,41.05,2,4,0.5,0,0,0.0,3,9,0.333,3,6,9,3,0,2,5,2,2,5,7,30,43.3,0,0,33.0,288,208,145,188,304,353,375,141,333,386,333,227,138,336,164,261,256,282,357,179,23,266,62,195,351,48,274,138,16,302,1
1642349,Ajay Mitchell,Ajay,1610612760,OKC,23.0,19,18,1,0.947,155.59,32,78,0.41,6,21,0.286,15,18,0.833,2,15,17,23,9,10,1,6,20,19,85,24,163.9,1,0,153.0,2,1,25,25,10,27,8,268,107,77,243,50,51,150,214,100,131,32,58,7,141,426,437,26,31,69,32,91,16,35,1
201143,Al Horford,Al,1610612744,GSW,39.0,12,7,5,0.583,65.41666666666667,3,16,0.188,2,11,0.182,0,0,0.0,3,8,11,5,1,4,4,2,3,1,8,-22,51.7,0,0,42.0,241,170,198,173,246,334,267,403,236,195,312,343,350,343,164,223,218,228,308,88,36,266,101,337,344,364,254,138,16,273,1
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,13,13,0,1.0,90.3,10,27,0.37,5,15,0.333,2,2,1.0,0,9,9,13,7,11,1,2,5,6,27,48,86.3,0,0,78.0,215,14,1,1,179,215,193,316,137,149,171,256,281,1,346,204,256,95,97,4,141,266,169,168,228,10,171,138,16,181,1
1642259,Alex Sarr,Alex,1610612764,WAS,20.0,15,2,13,0.133,106.22,30,51,0.588,7,13,0.538,7,11,0.636,8,22,30,8,10,4,6,6,12,9,74,-49,142.0,6,0,139.0,167,316,395,388,118,37,73,73,88,173,32,124,107,266,48,43,47,166,36,88,11,426,370,118,56,424,53,21,16,53,1
