Rank,Team,2026,Last 3,Last 1,Home,Away
1,Denver,6.1,5.7,3.0,5.1,6.9
2,Okla City,6.4,9.0,5.0,5.2,7.4
3,Houston,7.1,9.7,14.0,8.1,6.3
4,San Antonio,8.4,9.3,7.0,6.1,11.6
5,Toronto,8.8,6.3,11.0,6.6,10.8
6,Miami,8.8,3.7,6.0,7.4,10.4
7,New York,9.6,9.7,6.0,7.4,12.0
8,Detroit,9.6,3.3,7.0,12.8,7.1
9,Orlando,10.2,14.3,7.0,8.5,12.1
10,Minnesota,10.6,12.0,12.0,8.6,12.1
11,Boston,10.7,10.0,10.0,10.2,11.3
12,Cleveland,10.8,8.0,14.0,10.5,11.1
13,LA Lakers,11.6,7.3,4.0,10.4,12.4
14,Phoenix,11.6,11.3,0.0,9.5,14.5
15,Golden State,12.0,9.3,8.0,7.4,15.1
16,Atlanta,13.6,16.0,33.0,13.6,13.7
17,Portland,13.9,17.0,14.0,15.0,13.2
18,Philadelphia,14.2,22.7,46.0,15.9,11.9
19,Chicago,15.0,26.3,22.0,16.0,14.1
19,Milwaukee,15.0,24.7,12.0,14.7,15.4
21,Dallas,15.9,12.3,13.0,14.8,18.3
22,Memphis,16.2,13.3,17.0,15.2,17.3
23,Charlotte,16.4,21.7,31.0,16.1,16.8
24,LA Clippers,17.4,15.3,18.0,14.5,19.7
25,Utah,18.9,25.0,26.0,15.6,22.6
26,New Orleans,19.1,12.7,9.0,18.1,20.5
27,Brooklyn,19.2,12.3,19.0,21.0,17.7
28,Indiana,19.5,18.0,13.0,14.1,23.8
29,Sacramento,19.7,17.3,25.0,21.8,17.9
30,Washington,21.3,13.3,0.0,19.9,22.3
