Rank,Team,2026,Last 3,Last 1,Home,Away
1,Orlando,0.577,0.594,0.595,0.608,0.544
2,Dallas,0.583,0.603,0.524,0.585,0.58
3,Indiana,0.596,0.583,0.514,0.59,0.6
4,Detroit,0.61,0.625,0.632,0.549,0.661
5,Houston,0.61,0.593,0.714,0.596,0.621
6,Chicago,0.616,0.667,0.528,0.665,0.574
7,Portland,0.621,0.581,0.415,0.576,0.652
8,Memphis,0.628,0.649,0.68,0.592,0.668
9,Phoenix,0.63,0.548,0.5,0.603,0.664
10,Denver,0.632,0.652,0.767,0.633,0.631
11,Philadelphia,0.637,0.68,0.704,0.649,0.62
12,Atlanta,0.637,0.631,0.625,0.629,0.642
13,Charlotte,0.641,0.624,0.52,0.631,0.651
14,Toronto,0.643,0.66,0.571,0.624,0.659
15,Minnesota,0.643,0.597,0.5,0.649,0.638
16,Golden State,0.643,0.68,0.615,0.642,0.645
17,LA Clippers,0.644,0.596,0.58,0.675,0.621
18,Sacramento,0.645,0.583,0.595,0.626,0.661
19,Milwaukee,0.645,0.702,0.821,0.632,0.665
20,Okla City,0.646,0.695,0.758,0.626,0.662
21,New York,0.649,0.539,0.429,0.678,0.617
22,LA Lakers,0.649,0.646,0.571,0.627,0.665
23,New Orleans,0.654,0.693,0.731,0.648,0.662
24,San Antonio,0.654,0.605,0.568,0.663,0.643
25,Washington,0.655,0.714,0.767,0.67,0.644
26,Cleveland,0.661,0.644,0.636,0.662,0.659
27,Boston,0.664,0.661,0.541,0.662,0.667
28,Brooklyn,0.665,0.651,0.622,0.693,0.639
29,Utah,0.673,0.664,0.667,0.711,0.63
30,Miami,0.682,0.664,0.775,0.695,0.668
