Rank,Team,2026,Last 3,Last 1,Home,Away
1,Orlando,32.2,31.7,25.0,34.5,29.6
2,Dallas,34.2,28.3,27.0,35.0,32.3
3,Charlotte,34.3,33.0,25.0,34.0,34.7
4,Minnesota,34.6,27.7,26.0,32.5,36.2
5,Cleveland,34.6,33.0,36.0,30.2,40.8
6,Brooklyn,34.9,33.0,35.0,36.0,33.9
7,Portland,35.2,35.3,33.0,34.5,35.6
8,Indiana,35.3,28.7,26.0,37.0,34.0
9,Golden State,35.7,40.0,39.0,38.0,34.2
10,Phoenix,35.7,33.0,34.0,33.9,38.3
11,Chicago,35.8,36.3,35.0,33.3,38.1
12,Boston,36.3,35.7,36.0,36.5,36.1
13,San Antonio,36.8,37.0,36.0,39.6,32.7
14,Milwaukee,36.8,36.3,36.0,37.4,36.0
15,Philadelphia,37.1,34.0,34.0,35.2,39.9
16,Toronto,37.2,38.3,33.0,37.7,36.7
17,Detroit,37.2,39.0,43.0,36.4,37.8
18,Atlanta,37.4,36.3,38.0,34.1,39.3
19,LA Clippers,38.0,36.7,29.0,36.8,39.0
20,Denver,38.3,37.7,47.0,39.0,37.7
21,LA Lakers,38.4,40.0,35.0,38.1,38.5
22,Okla City,38.4,40.7,37.0,36.7,40.0
23,Sacramento,38.5,40.3,42.0,38.6,38.4
24,Houston,38.9,36.3,43.0,36.3,40.9
25,Washington,39.1,38.3,43.0,38.4,39.5
26,Memphis,39.6,41.3,45.0,36.4,43.2
27,New York,39.8,41.3,43.0,40.6,38.9
28,New Orleans,41.6,44.3,37.0,42.5,40.5
29,Utah,42.4,42.3,52.0,44.1,40.5
30,Miami,44.6,41.0,42.0,46.8,42.2
