Rank,Team,2026,Last 3,Last 1,Home,Away
1,Okla City,18.0,20.3,16.0,18.9,17.2
2,Phoenix,17.1,18.0,19.0,16.9,17.4
3,Detroit,17.1,14.3,13.0,17.5,16.7
4,Cleveland,16.4,15.0,16.0,15.8,17.3
5,Atlanta,16.3,15.7,13.0,16.3,16.3
6,LA Lakers,16.2,16.0,16.0,16.7,15.9
7,Golden State,16.2,15.0,10.0,15.4,16.7
8,Toronto,16.1,16.3,18.0,15.8,16.3
8,Portland,16.1,12.0,9.0,16.9,15.5
10,Miami,15.7,15.0,14.0,16.4,15.0
11,New Orleans,15.7,13.3,16.0,16.3,14.9
12,Minnesota,15.6,16.3,9.0,16.5,14.8
13,New York,15.1,13.7,17.0,16.4,13.6
14,Orlando,14.9,14.3,21.0,15.2,14.7
15,Milwaukee,14.7,14.7,14.0,14.8,14.5
16,San Antonio,14.6,13.3,18.0,14.9,14.3
17,Sacramento,14.6,15.3,17.0,16.0,13.3
18,Boston,14.3,11.7,13.0,14.2,14.5
19,Houston,14.3,17.3,16.0,14.1,14.3
20,Memphis,14.2,13.0,15.0,13.9,14.6
20,Dallas,14.2,13.3,14.0,14.0,14.7
22,Indiana,13.9,14.7,13.0,14.5,13.5
23,Utah,13.8,12.7,10.0,14.1,13.4
24,Philadelphia,13.6,13.0,12.0,12.6,15.0
25,LA Clippers,13.5,12.0,11.0,14.3,12.9
26,Brooklyn,13.4,10.0,8.0,13.3,13.6
27,Charlotte,13.1,11.3,15.0,12.1,14.0
28,Washington,12.6,14.7,19.0,13.9,11.7
29,Denver,12.5,11.3,11.0,12.6,12.4
30,Chicago,12.4,13.0,14.0,11.8,13.0
