Rank,Team,2026,Last 3,Last 1,Home,Away
1,Dallas,32.7,20.0,15.0,33.9,30.0
2,Indiana,34.0,27.0,15.0,35.6,32.7
3,Orlando,35.1,37.0,27.0,35.7,34.3
4,Toronto,35.8,37.0,33.0,36.0,35.7
5,Phoenix,36.5,35.0,36.0,33.3,40.9
6,Denver,36.7,40.0,48.0,36.0,37.3
7,Minnesota,37.2,28.0,21.0,36.0,38.1
8,Golden State,37.2,38.0,33.0,35.6,38.3
9,Cleveland,37.9,29.0,30.0,33.5,43.9
10,Portland,38.7,39.0,33.0,40.1,37.6
11,Chicago,38.8,43.0,39.0,35.3,42.0
12,Atlanta,39.0,41.0,57.0,33.9,42.0
12,Boston,39.0,40.0,33.0,40.2,37.5
14,Milwaukee,39.3,44.0,30.0,42.3,35.3
15,Philadelphia,39.5,38.0,39.0,38.1,41.6
16,Sacramento,40.7,41.0,42.0,42.0,39.6
17,LA Lakers,41.1,39.0,39.0,39.4,42.3
18,Houston,41.3,36.0,36.0,39.0,43.0
19,Brooklyn,41.3,38.0,36.0,39.8,42.7
20,Detroit,41.3,53.0,60.0,37.5,44.4
21,San Antonio,42.4,43.0,27.0,45.9,37.3
22,Miami,42.5,40.0,42.0,42.0,43.0
22,Okla City,42.5,45.0,51.0,38.3,46.2
24,Charlotte,42.8,43.0,39.0,41.0,44.7
25,Washington,43.4,41.0,45.0,43.7,43.2
26,LA Clippers,44.3,41.0,39.0,43.9,44.7
27,Memphis,44.4,53.0,57.0,39.6,49.7
28,New York,45.2,40.0,39.0,47.3,42.8
29,New Orleans,46.1,54.0,51.0,47.2,44.6
30,Utah,47.5,52.0,57.0,50.3,44.3
