Rank,Team,2026,Last 3,Last 1,Home,Away
1,New York,4.2,9.3,19.0,4.9,3.5
2,Detroit,3.9,7.0,-5.0,4.5,3.4
3,Okla City,3.7,5.3,3.0,5.0,2.6
4,Philadelphia,2.7,-11.7,-26.0,3.0,2.3
5,Orlando,2.3,1.3,26.0,1.5,3.1
6,Minnesota,2.2,-1.3,-3.0,4.0,0.8
7,Toronto,1.6,4.0,5.0,4.0,-0.6
8,LA Lakers,1.5,4.7,4.0,4.6,-0.6
9,Atlanta,1.4,3.0,0.0,0.9,1.7
10,Chicago,1.2,-9.3,-9.0,0.1,2.2
11,Golden State,1.2,14.7,9.0,5.4,-1.6
12,San Antonio,1.2,8.3,3.0,3.3,-1.9
13,Boston,1.2,2.7,5.0,5.9,-4.8
14,Portland,1.1,1.3,-3.0,1.9,0.5
15,Phoenix,1.0,-2.3,-3.0,2.5,-1.1
16,Miami,0.9,1.7,4.0,2.5,-0.9
17,Houston,0.6,3.0,-9.0,3.3,-1.4
18,Denver,-0.3,-4.3,4.0,2.1,-2.4
19,LA Clippers,-0.5,-3.7,-4.0,-0.3,-0.7
20,Charlotte,-0.6,-3.7,-19.0,-1.1,-0.1
21,New Orleans,-0.9,-1.3,1.0,0.7,-3.1
22,Memphis,-0.9,-2.7,-1.0,2.3,-4.6
23,Sacramento,-1.7,0.0,3.0,-4.8,1.0
24,Cleveland,-2.5,1.0,-6.0,-2.6,-2.4
25,Indiana,-2.7,-7.7,-5.0,-0.3,-4.7
26,Brooklyn,-3.4,3.0,-5.0,-6.1,-1.0
27,Dallas,-3.7,-3.0,-7.0,-2.4,-6.5
28,Utah,-4.6,-13.0,-21.0,-4.7,-4.6
29,Washington,-4.7,2.0,0.0,-2.9,-6.0
30,Milwaukee,-5.2,-8.0,-4.0,-4.5,-6.3
