Rank,Team,2026,Last 3,Last 1,Home,Away
1,San Antonio,1.19,1.3,3.0,1.057,1.407
2,Okla City,1.393,1.455,2.0,1.387,1.4
3,LA Lakers,1.463,1.37,1.143,1.267,1.58
4,Portland,1.537,1.194,1.0,1.705,1.41
5,Miami,1.539,2.0,1.571,1.479,1.607
6,Washington,1.563,2.136,4.5,1.929,1.336
7,Phoenix,1.594,1.269,0.889,1.453,1.797
8,Utah,1.615,1.667,1.273,1.719,1.479
9,Detroit,1.618,1.25,1.333,1.775,1.481
10,Toronto,1.654,1.826,1.571,1.833,1.494
11,Houston,1.701,1.08,0.75,2.06,1.488
12,Dallas,1.715,1.5,2.125,1.727,1.69
13,Atlanta,1.721,1.636,2.154,1.627,1.787
14,Chicago,1.742,1.343,1.308,1.918,1.593
15,Milwaukee,1.761,1.37,1.778,1.531,2.108
16,Memphis,1.77,1.895,1.6,1.829,1.7
17,Denver,1.782,2.364,2.0,1.917,1.671
18,Sacramento,1.799,1.542,1.0,1.898,1.684
19,Golden State,1.819,1.955,1.857,1.79,1.835
20,Cleveland,1.819,1.75,2.75,1.635,2.094
21,Minnesota,1.86,1.767,1.75,1.984,1.759
22,LA Clippers,1.898,2.125,2.667,1.753,2.021
23,Charlotte,1.98,1.808,1.667,1.575,2.437
24,New York,2.0,1.933,1.0,1.844,2.175
25,Brooklyn,2.007,1.24,1.667,1.681,2.364
26,New Orleans,2.012,2.368,1.0,2.011,2.014
27,Orlando,2.085,2.944,2.143,1.736,2.545
28,Indiana,2.172,1.682,1.0,2.344,2.014
29,Philadelphia,2.496,2.542,2.5,2.671,2.286
30,Boston,2.549,3.077,2.2,2.891,2.268
