Rank,Team,2026,Last 3,Last 1,Home,Away
1,Memphis,16.1,11.3,9.0,17.1,15.0
2,Charlotte,16.5,16.0,16.0,16.2,16.8
3,Houston,17.2,17.3,18.0,16.9,17.4
4,San Antonio,17.8,12.7,19.0,15.8,20.7
5,LA Lakers,18.3,17.0,21.0,21.3,16.2
6,Philadelphia,18.4,17.7,23.0,19.8,16.4
7,Okla City,18.4,19.0,22.0,19.4,17.5
8,Golden State,18.8,18.0,15.0,16.1,20.5
9,Denver,18.9,16.0,13.0,19.1,18.7
10,LA Clippers,18.9,19.3,22.0,20.6,17.5
11,New Orleans,19.0,16.7,12.0,17.7,20.8
12,New York,19.1,21.3,18.0,16.7,21.9
13,Brooklyn,19.2,15.7,11.0,18.8,19.7
14,Miami,19.3,12.7,9.0,17.9,20.9
15,Orlando,19.6,19.7,20.0,18.3,21.0
15,Atlanta,19.6,18.3,17.0,21.0,18.8
17,Sacramento,19.7,17.3,14.0,21.1,18.4
18,Phoenix,19.9,17.0,8.0,20.1,19.8
18,Dallas,19.9,20.3,17.0,19.8,20.2
20,Utah,20.2,18.0,13.0,22.4,17.6
21,Cleveland,20.9,19.7,12.0,22.2,19.1
22,Chicago,20.9,25.0,24.0,20.4,21.4
23,Minnesota,21.2,26.0,30.0,18.5,23.4
24,Toronto,21.6,18.0,14.0,18.9,24.0
25,Milwaukee,22.2,19.3,18.0,21.2,23.5
25,Portland,22.2,17.7,22.0,21.1,22.9
27,Washington,22.4,22.3,12.0,23.7,21.5
28,Boston,22.6,20.7,29.0,21.7,23.6
29,Detroit,22.8,19.0,21.0,22.9,22.7
30,Indiana,24.3,24.0,22.0,24.1,24.4
