Rank,Team,2026,Last 3,Last 1,Home,Away
1,Golden State,16.1,16.0,12.0,16.6,15.7
2,Cleveland,15.5,14.7,14.0,14.6,16.8
3,Milwaukee,15.4,15.7,14.0,16.1,14.4
4,New York,15.4,12.7,13.0,17.3,13.1
5,Boston,15.3,15.3,20.0,15.6,15.0
6,Phoenix,15.1,13.7,14.0,14.9,15.4
7,Chicago,14.8,14.7,20.0,13.9,15.7
8,Charlotte,14.1,12.7,13.0,14.2,14.0
9,Washington,13.9,15.7,19.0,13.3,14.3
10,Minnesota,13.8,14.0,17.0,12.6,14.8
11,Brooklyn,13.7,13.0,14.0,13.5,13.9
12,Okla City,13.7,15.0,7.0,13.7,13.7
13,Philadelphia,13.6,13.7,9.0,12.9,14.7
13,Utah,13.6,13.3,11.0,16.2,10.8
15,Portland,13.6,13.0,9.0,12.4,14.5
15,Atlanta,13.6,14.3,15.0,12.9,14.0
17,LA Clippers,13.3,13.3,13.0,14.5,12.3
18,Memphis,13.2,13.7,17.0,14.3,12.0
19,Miami,13.1,8.7,10.0,12.4,13.9
20,San Antonio,13.0,12.7,11.0,14.6,10.7
21,Denver,12.8,15.7,22.0,12.3,13.2
22,Houston,12.6,12.7,11.0,12.9,12.4
23,Toronto,11.8,10.0,5.0,12.7,11.1
24,Orlando,11.7,14.0,13.0,11.0,12.4
25,New Orleans,11.6,13.3,19.0,11.6,11.6
26,Indiana,11.6,11.7,11.0,12.6,10.8
27,Detroit,11.3,12.0,11.0,12.0,10.7
28,Dallas,11.2,13.3,12.0,11.6,10.3
29,Sacramento,11.2,9.7,12.0,12.7,9.8
30,LA Lakers,11.0,11.3,13.0,10.9,11.1
