Rank,Team,2026,Last 3,Last 1,Home,Away
1,Philadelphia,4.6,-1.0,-3.0,5.0,4.1
2,Houston,3.3,6.0,6.0,3.3,3.3
3,San Antonio,3.1,3.7,8.0,2.3,4.3
4,LA Lakers,2.4,4.7,12.0,4.9,0.7
5,Boston,1.8,-1.7,0.0,0.3,3.8
6,Detroit,1.7,-4.7,0.0,2.5,1.1
7,Okla City,1.2,3.3,1.0,1.2,1.1
7,Milwaukee,1.2,5.3,1.0,2.1,-0.1
9,Orlando,1.1,7.3,3.0,0.7,1.6
10,Toronto,0.9,0.0,-4.0,-0.4,2.1
11,Atlanta,0.7,4.0,14.0,-2.9,2.8
12,Denver,0.6,-1.0,2.0,0.4,0.9
13,Cleveland,0.6,-1.7,1.0,0.5,0.8
13,Miami,0.6,-0.3,-1.0,1.0,0.1
15,Dallas,0.4,1.3,4.0,0.1,1.2
16,New Orleans,0.1,-3.0,-8.0,-0.3,0.5
17,New York,-0.4,-1.0,5.0,0.8,-1.6
18,Minnesota,-0.4,-2.7,-1.0,-0.4,-0.4
19,Charlotte,-0.4,-1.7,-5.0,0.2,-1.1
20,Phoenix,-0.5,-2.7,2.0,-1.4,0.6
20,Portland,-0.5,-5.3,-8.0,2.5,-2.7
22,Indiana,-0.9,6.7,4.0,0.4,-2.0
23,Utah,-1.1,-1.3,5.0,-0.7,-1.6
24,Golden State,-1.2,-6.0,-6.0,0.8,-2.4
25,Brooklyn,-1.4,-3.7,1.0,-1.6,-1.2
26,Memphis,-1.5,3.0,8.0,-1.2,-1.9
27,Chicago,-2.1,0.0,2.0,-1.3,-2.8
28,LA Clippers,-2.9,-4.3,-12.0,-2.0,-3.7
29,Sacramento,-2.9,3.0,-2.0,-2.8,-3.1
30,Washington,-7.6,-7.7,-14.0,-12.3,-4.4
