Rank,Team,2026,Last 3,Last 1,Home,Away
1,Memphis,20.7,13.3,10.0,22.7,18.6
2,Charlotte,20.8,19.3,18.0,20.6,21.0
3,San Antonio,22.6,19.7,30.0,19.4,27.1
4,LA Lakers,22.8,20.0,24.0,26.1,20.5
5,Golden State,23.1,24.7,24.0,19.9,25.2
6,Houston,23.4,22.3,21.0,24.0,23.0
7,LA Clippers,23.6,24.0,26.0,25.0,22.4
8,New Orleans,23.7,21.7,14.0,22.6,25.1
9,Philadelphia,23.7,23.7,28.0,26.2,20.1
10,Denver,24.0,19.3,15.0,24.0,24.0
11,Miami,24.1,16.3,14.0,22.6,25.8
12,New York,24.1,27.3,24.0,21.7,26.9
13,Okla City,24.2,27.3,37.0,26.6,22.1
14,Sacramento,24.5,21.7,20.0,25.0,24.1
15,Atlanta,24.7,23.3,26.0,24.3,24.9
16,Phoenix,24.9,20.3,10.0,25.8,23.6
17,Brooklyn,24.9,19.0,14.0,25.5,24.4
18,Orlando,25.1,24.0,22.0,24.2,26.0
19,Utah,25.1,23.3,18.0,26.9,23.0
20,Cleveland,25.9,23.3,18.0,27.6,23.6
21,Toronto,26.8,22.3,23.0,24.6,28.9
22,Dallas,26.9,26.3,24.0,26.7,27.3
23,Chicago,26.9,33.0,35.0,26.3,27.6
24,Portland,27.1,22.0,25.0,25.3,28.4
25,Minnesota,27.7,31.7,38.0,25.9,29.1
26,Milwaukee,28.1,25.7,20.0,26.4,30.4
27,Boston,28.1,27.0,36.0,27.8,28.4
28,Washington,28.5,28.3,16.0,29.6,27.7
29,Detroit,28.7,23.3,24.0,30.3,27.5
30,Indiana,31.3,30.3,27.0,31.4,31.2
