Rank,Team,2026,Last 3,Last 1,Home,Away
1,Dallas,10.9,6.7,5.0,11.3,10.0
2,Indiana,11.3,9.0,5.0,11.9,10.9
3,Orlando,11.7,12.3,9.0,11.9,11.4
4,Toronto,11.9,12.3,11.0,12.0,11.9
5,Phoenix,12.2,11.7,12.0,11.1,13.6
6,Denver,12.2,13.3,16.0,12.0,12.4
7,Minnesota,12.4,9.3,7.0,12.0,12.7
8,Golden State,12.4,12.7,11.0,11.9,12.8
9,Cleveland,12.6,9.7,10.0,11.2,14.6
10,Portland,12.9,13.0,11.0,13.4,12.5
11,Chicago,12.9,14.3,13.0,11.8,14.0
12,Atlanta,13.0,13.7,19.0,11.3,14.0
12,Boston,13.0,13.3,11.0,13.4,12.5
14,Milwaukee,13.1,14.7,10.0,14.1,11.8
15,Philadelphia,13.2,12.7,13.0,12.7,13.9
16,Sacramento,13.6,13.7,14.0,14.0,13.2
17,LA Lakers,13.7,13.0,13.0,13.1,14.1
18,Houston,13.8,12.0,12.0,13.0,14.3
19,Brooklyn,13.8,12.7,12.0,13.3,14.2
20,Detroit,13.8,17.7,20.0,12.5,14.8
21,San Antonio,14.1,14.3,9.0,15.3,12.4
22,Miami,14.2,13.3,14.0,14.0,14.3
22,Okla City,14.2,15.0,17.0,12.8,15.4
24,Charlotte,14.3,14.3,13.0,13.7,14.9
25,Washington,14.5,13.7,15.0,14.6,14.4
26,LA Clippers,14.8,13.7,13.0,14.6,14.9
27,Memphis,14.8,17.7,19.0,13.2,16.6
28,New York,15.1,13.3,13.0,15.8,14.3
29,New Orleans,15.4,18.0,17.0,15.7,14.9
30,Utah,15.8,17.3,19.0,16.8,14.8
