PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
1631260,AJ Green,AJ,1610612749,MIL,26.0,8,3,5,0.375,233.36666666666667,29,55,0.527,27,49,0.551,6,8,0.75,0,21,21,22,5,5,0,1,27,11,91,-6,159.2,0,0,171.0,131,158,306,255,103,151,177,100,10,58,26,232,234,217,402,168,227,117,247,169,323,112,430,186,134,252,162,99,9,142,1
1642358,AJ Johnson,AJ,1610612764,WAS,20.0,4,0,4,0.0,15.916666666666666,0,2,0.0,0,0,0.0,1,2,0.5,1,2,3,2,0,0,0,1,0,2,1,5,7.6,0,0,6.0,344,403,239,403,415,442,434,442,366,412,366,355,337,337,341,396,395,358,411,399,323,112,1,352,442,163,429,99,9,433,1
203932,Aaron Gordon,Aaron,1610612743,DEN,30.0,7,5,2,0.714,203.13166666666666,44,81,0.543,18,32,0.563,26,30,0.867,9,31,40,10,12,4,3,4,14,24,132,94,204.0,1,0,214.0,200,63,95,83,136,89,108,87,52,130,24,60,66,98,125,90,103,233,120,219,128,316,264,71,73,6,114,56,9,104,1
1628988,Aaron Holiday,Aaron,1610612745,HOU,29.0,5,5,0,1.0,85.50833333333334,17,41,0.415,12,26,0.462,10,11,0.909,2,4,6,8,6,3,0,2,8,11,56,36,78.2,0,0,88.0,297,63,1,1,300,236,237,286,115,165,66,162,194,69,300,361,357,260,231,255,323,203,170,186,219,50,285,99,9,263,1
1630174,Aaron Nesmith,Aaron,1610612754,IND,26.0,6,0,6,0.0,181.565,28,77,0.364,18,43,0.419,16,21,0.762,8,12,20,12,2,6,3,5,13,20,90,-20,157.0,0,0,158.0,257,403,369,403,162,157,119,357,52,75,97,111,108,214,142,261,236,198,326,147,128,351,240,97,137,330,166,99,9,157,1
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,5,4,1,0.8,143.00666666666666,31,66,0.47,16,33,0.485,4,5,0.8,5,16,21,9,3,3,1,3,16,3,82,60,129.7,0,0,136.0,297,85,33,47,216,143,144,186,71,127,55,272,290,166,201,209,227,244,291,255,228,265,295,323,155,21,213,99,9,187,1
1642846,Ace Bailey,Ace,1610612762,UTA,19.0,8,1,7,0.125,169.37166666666667,28,67,0.418,6,24,0.25,9,10,0.9,14,12,26,12,13,5,1,2,15,7,71,-76,125.2,0,0,127.0,131,295,407,373,186,157,142,279,206,176,295,177,208,72,59,261,185,198,109,169,228,203,278,247,176,448,220,99,9,206,1
1641737,Adem Bona,Adem,1610612755,PHI,22.0,6,3,3,0.5,96.54,5,12,0.417,0,1,0.0,2,5,0.4,11,13,24,1,6,3,8,2,12,5,12,-23,69.3,0,0,59.0,257,158,175,158,275,350,356,281,366,390,366,316,290,372,101,246,199,384,231,255,36,203,220,272,364,340,298,99,9,306,1
1642876,Adou Thiero,Adou,1610612747,LAL,21.0,1,1,0,1.0,4.683333333333334,1,1,1.0,0,0,0.0,2,2,1.0,1,0,1,0,0,0,0,0,0,1,4,2,5.2,0,0,5.0,438,295,1,1,450,416,443,1,366,412,366,316,337,1,341,438,430,425,411,399,323,1,1,383,416,184,439,99,9,440,1
1642349,Ajay Mitchell,Ajay,1610612760,OKC,23.0,10,9,1,0.9,289.64166666666665,60,134,0.448,9,28,0.321,33,35,0.943,9,39,48,41,17,19,3,7,23,35,162,79,330.1,1,0,304.0,18,1,33,33,43,43,34,230,161,150,238,40,57,57,125,57,72,37,72,5,128,407,402,36,45,10,36,56,9,43,1
201143,Al Horford,Al,1610612744,GSW,39.0,8,4,4,0.5,175.65166666666667,12,47,0.255,8,34,0.235,4,4,1.0,5,29,34,16,10,8,7,3,14,5,36,-51,135.8,0,0,124.0,131,85,239,158,178,284,212,419,175,120,312,272,308,1,201,103,132,156,150,98,43,265,264,272,275,411,200,99,9,216,1
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,5,5,0,1.0,86.74333333333334,9,20,0.45,5,15,0.333,4,6,0.667,1,6,7,13,3,5,0,0,2,9,27,62,66.9,0,0,62.0,297,63,1,1,297,309,316,225,220,233,199,272,267,275,341,330,350,192,291,169,323,1,51,208,304,18,300,99,9,302,1
1642259,Alex Sarr,Alex,1610612764,WAS,20.0,8,1,7,0.125,232.95833333333334,59,116,0.509,11,26,0.423,15,23,0.652,21,60,81,29,18,4,13,12,16,21,144,-74,317.7,4,0,299.0,131,295,407,373,105,45,51,117,128,165,94,117,94,297,27,11,13,76,58,219,9,458,295,91,58,445,45,12,9,48,1
