Rank,Team,2026,Last 3,Last 1,Home,Away
1,Okla City,105.6,104.0,105.0,103.6,107.5
2,Boston,110.2,118.7,114.0,113.1,106.6
3,Houston,110.4,101.3,100.0,111.3,109.8
4,San Antonio,111.6,113.0,102.0,111.1,112.3
5,Toronto,112.5,101.0,95.0,109.6,115.1
6,Phoenix,112.6,105.3,100.0,108.6,118.1
7,Detroit,112.9,116.7,117.0,114.1,111.9
8,Denver,113.8,117.3,115.0,112.1,115.3
9,Minnesota,114.2,114.7,113.0,111.0,116.7
10,New York,114.3,111.3,101.0,112.4,116.4
11,Orlando,114.3,120.7,103.0,110.8,118.2
12,Golden State,114.5,116.0,104.0,108.3,118.6
13,Cleveland,114.8,108.0,110.0,112.5,118.0
14,LA Lakers,114.8,116.7,118.0,118.7,112.1
15,Atlanta,115.3,113.3,132.0,115.4,115.3
16,Dallas,115.5,107.7,106.0,116.4,113.5
17,Miami,117.2,107.3,103.0,114.5,120.1
18,Memphis,117.5,116.3,128.0,116.5,118.7
19,LA Clippers,118.2,123.7,135.0,116.0,120.0
20,Philadelphia,118.4,128.3,144.0,118.5,118.3
21,Milwaukee,118.6,116.7,106.0,120.7,115.8
22,Brooklyn,119.7,112.3,113.0,121.5,118.1
23,Charlotte,120.9,124.3,129.0,117.2,124.6
24,Portland,121.1,113.3,115.0,118.8,122.7
25,Indiana,121.4,113.0,97.0,122.0,120.9
26,New Orleans,122.5,126.0,133.0,122.7,122.1
27,Sacramento,123.1,115.7,112.0,122.4,123.6
28,Chicago,124.2,135.3,143.0,120.9,127.2
29,Utah,125.5,128.7,134.0,128.6,122.1
30,Washington,128.2,124.7,113.0,129.1,127.5
