Rank,Team,2026,Last 3,Last 1,Home,Away
1,Boston,85.1,91.7,93.0,86.4,83.5
2,Detroit,85.8,84.3,87.0,87.9,84.1
3,New York,85.9,85.7,85.0,85.8,86.1
4,Toronto,85.9,80.0,78.0,84.8,87.0
5,Brooklyn,86.2,87.3,88.0,86.0,86.3
6,Okla City,86.6,83.7,80.0,83.9,89.0
7,Phoenix,86.6,83.7,86.0,86.3,87.1
8,LA Lakers,86.8,89.0,81.0,85.7,87.6
9,New Orleans,87.3,89.7,97.0,88.6,85.5
10,Milwaukee,87.5,80.7,85.0,88.3,86.5
11,Orlando,87.6,83.0,82.0,86.4,89.0
12,Houston,87.7,79.3,82.0,87.6,87.8
13,Cleveland,88.1,86.0,90.0,85.2,92.1
14,LA Clippers,88.3,86.3,87.0,85.6,90.4
15,Minnesota,88.4,86.3,81.0,88.1,88.7
16,San Antonio,88.6,90.3,87.0,88.8,88.4
17,Atlanta,88.8,84.7,84.0,87.4,89.7
18,Golden State,89.1,95.3,99.0,92.0,87.2
19,Portland,89.2,90.7,101.0,89.5,88.9
20,Charlotte,89.3,89.7,88.0,88.3,90.2
21,Indiana,89.8,87.7,90.0,91.4,88.5
22,Sacramento,90.1,93.3,91.0,89.1,90.9
23,Memphis,90.4,94.3,101.0,90.1,90.8
24,Denver,90.9,92.3,93.0,91.3,90.7
25,Philadelphia,91.7,97.0,101.0,90.6,93.3
26,Utah,91.9,91.0,104.0,93.9,89.8
27,Dallas,93.6,92.3,94.0,94.9,90.8
28,Washington,95.4,92.7,95.0,94.4,96.0
29,Chicago,96.0,100.0,104.0,93.0,98.7
30,Miami,97.2,96.7,95.0,99.9,94.1
