Rank,Team,2026,Last 3,Last 1,Home,Away
1,Golden State,48.2,48.0,36.0,49.9,47.0
2,Cleveland,46.6,44.0,42.0,43.9,50.3
3,Milwaukee,46.1,47.0,42.0,48.3,43.1
4,New York,46.1,38.0,39.0,52.0,39.4
5,Boston,46.0,46.0,60.0,46.8,45.0
6,Phoenix,45.3,41.0,42.0,44.7,46.1
7,Chicago,44.5,44.0,60.0,41.6,47.0
8,Charlotte,42.3,38.0,39.0,42.7,42.0
9,Washington,41.6,47.0,57.0,39.9,42.9
10,Minnesota,41.5,42.0,51.0,37.9,44.4
11,Brooklyn,41.1,39.0,42.0,40.5,41.7
12,Okla City,41.1,45.0,21.0,41.0,41.1
13,Philadelphia,40.9,41.0,27.0,38.7,44.1
13,Utah,40.9,40.0,33.0,48.7,32.3
15,Portland,40.7,39.0,27.0,37.1,43.4
15,Atlanta,40.7,43.0,45.0,38.6,42.0
17,LA Clippers,39.8,40.0,39.0,43.5,36.9
18,Memphis,39.6,41.0,51.0,42.9,36.0
19,Miami,39.3,26.0,30.0,37.2,41.7
20,San Antonio,39.0,38.0,33.0,43.8,32.1
21,Denver,38.3,47.0,66.0,36.8,39.7
22,Houston,37.9,38.0,33.0,38.6,37.3
23,Toronto,35.5,30.0,15.0,38.0,33.3
24,Orlando,35.1,42.0,39.0,33.0,37.3
25,New Orleans,34.9,40.0,57.0,34.9,34.9
26,Indiana,34.8,35.0,33.0,37.9,32.4
27,Detroit,33.8,36.0,33.0,36.0,32.1
28,Dallas,33.6,40.0,36.0,34.8,31.0
29,Sacramento,33.5,29.0,36.0,38.0,29.4
30,LA Lakers,33.0,34.0,39.0,32.6,33.3
