Rank,Team,2026,Last 3,Last 1,Home,Away
1,Houston,26.8,29.0,34.0,27.7,26.1
2,LA Lakers,28.5,27.3,22.0,27.9,29.0
3,Denver,29.1,26.7,29.0,30.8,27.6
4,Charlotte,29.8,30.0,33.0,28.9,30.8
5,Phoenix,29.8,32.3,32.0,28.5,31.6
6,San Antonio,29.9,33.7,36.0,29.0,31.3
7,Detroit,30.2,28.7,32.0,30.8,29.7
8,Orlando,30.5,29.0,30.0,30.9,30.1
9,LA Clippers,31.0,28.7,26.0,29.3,32.4
10,Minnesota,31.7,34.0,34.0,31.8,31.6
11,Toronto,31.8,34.3,40.0,32.7,31.1
12,Portland,31.9,35.0,37.0,32.4,31.5
13,Boston,31.9,31.7,35.0,32.6,31.1
14,New York,32.1,27.3,26.0,31.1,33.1
15,Utah,32.2,32.3,34.0,30.9,33.6
16,Okla City,32.3,29.3,32.0,32.1,32.4
17,Philadelphia,32.4,37.0,32.0,31.9,33.1
18,Atlanta,32.9,33.0,30.0,34.1,32.3
19,Golden State,33.1,30.7,28.0,32.9,33.3
20,New Orleans,33.5,33.0,38.0,33.0,34.1
21,Brooklyn,33.5,30.0,34.0,34.3,32.9
22,Cleveland,33.8,34.0,41.0,32.8,35.3
23,Memphis,34.3,30.7,30.0,34.8,33.8
24,Chicago,34.4,38.0,36.0,32.3,36.3
25,Milwaukee,34.7,35.0,38.0,33.9,35.8
26,Miami,34.9,34.3,36.0,35.9,33.9
27,Sacramento,35.1,32.3,30.0,36.7,33.7
28,Washington,35.6,34.0,30.0,36.7,34.8
29,Indiana,36.3,35.0,36.0,36.5,36.1
30,Dallas,36.4,36.7,39.0,36.1,37.2
