Rank,Team,2026,Last 3,Last 1,Home,Away
1,Detroit,0.222,0.244,0.238,0.202,0.24
2,Okla City,0.225,0.237,0.246,0.215,0.235
3,Dallas,0.23,0.236,0.209,0.23,0.229
4,Orlando,0.23,0.256,0.203,0.236,0.223
5,Houston,0.238,0.22,0.263,0.24,0.237
6,Indiana,0.24,0.224,0.173,0.233,0.245
7,Toronto,0.244,0.228,0.193,0.239,0.248
8,Phoenix,0.246,0.212,0.2,0.227,0.271
9,Minnesota,0.247,0.222,0.187,0.248,0.247
10,Boston,0.249,0.283,0.199,0.258,0.237
11,Portland,0.25,0.237,0.163,0.225,0.268
12,New York,0.252,0.206,0.144,0.264,0.24
13,San Antonio,0.253,0.253,0.201,0.259,0.244
14,Atlanta,0.253,0.254,0.284,0.253,0.253
15,Denver,0.254,0.289,0.334,0.246,0.261
16,Cleveland,0.254,0.249,0.272,0.253,0.256
17,Golden State,0.258,0.285,0.252,0.253,0.261
18,Chicago,0.258,0.288,0.248,0.278,0.241
19,Milwaukee,0.258,0.287,0.313,0.259,0.257
20,Miami,0.26,0.257,0.304,0.261,0.26
21,Memphis,0.261,0.28,0.31,0.243,0.28
22,LA Lakers,0.261,0.265,0.24,0.254,0.266
23,Philadelphia,0.263,0.306,0.351,0.27,0.254
24,LA Clippers,0.27,0.272,0.29,0.273,0.267
25,Sacramento,0.276,0.237,0.25,0.258,0.292
26,New Orleans,0.278,0.296,0.346,0.278,0.279
27,Charlotte,0.279,0.291,0.25,0.274,0.285
28,Washington,0.28,0.299,0.313,0.281,0.279
29,Utah,0.281,0.29,0.318,0.289,0.272
30,Brooklyn,0.286,0.28,0.293,0.306,0.267
