Rank,Team,2026,Last 3,Last 1,Home,Away
1,San Antonio,0.5,0.0,0.0,0.6,0.4
2,Minnesota,0.3,0.7,0.0,0.0,0.5
3,Orlando,0.3,0.3,0.0,0.3,0.2
4,Philadelphia,0.2,0.7,0.0,0.2,0.3
5,New Orleans,0.2,0.0,0.0,0.4,0.0
6,Okla City,0.2,1.0,2.0,0.2,0.1
7,LA Lakers,0.1,0.0,0.0,0.1,0.1
7,Utah,0.1,0.3,0.0,0.1,0.1
9,Detroit,0.1,0.3,0.0,0.1,0.1
10,Memphis,0.1,0.0,0.0,0.2,0.0
11,Houston,0.1,0.3,0.0,0.1,0.0
12,Washington,0.1,0.0,0.0,0.0,0.1
12,Denver,0.1,0.3,0.0,0.1,0.0
14,Charlotte,0.1,0.3,1.0,0.1,0.0
14,Indiana,0.1,0.0,0.0,0.0,0.1
14,Boston,0.1,0.0,0.0,0.0,0.1
14,LA Clippers,0.1,0.0,0.0,0.0,0.1
18,Sacramento,0.1,0.0,0.0,0.1,0.0
18,Atlanta,0.1,0.0,0.0,0.0,0.1
18,Miami,0.1,0.0,0.0,0.0,0.1
18,Dallas,0.1,0.0,0.0,0.1,0.0
18,Milwaukee,0.1,0.0,0.0,0.1,0.0
18,Phoenix,0.1,0.0,0.0,0.1,0.0
24,Golden State,0.1,0.0,0.0,0.0,0.1
25,Chicago,0.0,0.0,0.0,0.0,0.0
25,Portland,0.0,0.0,0.0,0.0,0.0
25,Cleveland,0.0,0.0,0.0,0.0,0.0
25,New York,0.0,0.0,0.0,0.0,0.0
25,Brooklyn,0.0,0.0,0.0,0.0,0.0
25,Toronto,0.0,0.0,0.0,0.0,0.0
