Rank,Team,2025,Last 3,Last 1,Home,Away
1,LA Lakers,18.043,18.349,19.334,18.581,17.491
2,Orlando,17.787,16.657,15.719,18.377,17.197
3,Denver,17.336,18.16,16.598,18.286,16.379
4,Dallas,17.322,17.028,11.61,17.467,17.192
5,Philadelphia,17.318,18.117,16.403,16.679,17.949
6,Memphis,17.046,19.931,27.246,17.297,16.795
7,Okla City,17.025,22.955,22.977,16.875,17.181
8,Cleveland,17.008,28.198,25.24,16.145,17.9
9,Minnesota,16.99,15.125,11.315,17.217,16.769
10,New York,16.957,20.923,16.636,16.9,17.014
11,Detroit,16.943,22.241,26.676,17.554,16.336
12,Indiana,16.915,20.959,22.977,17.744,16.103
13,LA Clippers,16.884,15.833,14.747,16.609,17.152
14,Atlanta,16.866,14.05,9.379,17.015,16.722
15,Milwaukee,16.792,15.921,15.621,17.535,16.073
16,Phoenix,16.669,8.797,3.274,15.819,17.516
17,Utah,16.635,13.065,8.963,15.542,17.721
18,Sacramento,16.614,10.669,11.313,17.05,16.173
19,Golden State,16.563,21.77,20.652,16.068,17.048
20,Houston,16.528,27.071,16.552,16.179,16.883
21,Portland,16.42,14.17,10.547,17.261,15.575
22,Brooklyn,16.226,14.871,17.066,15.579,16.872
23,New Orleans,16.069,15.905,21.793,16.727,15.406
24,San Antonio,15.801,17.607,26.949,16.455,15.143
25,Boston,15.701,14.748,7.081,15.481,15.923
26,Miami,15.559,9.692,8.911,14.75,16.319
27,Washington,15.336,14.303,10.691,16.888,13.822
28,Charlotte,15.259,10.394,11.782,15.47,15.05
29,Toronto,15.197,10.277,11.55,15.798,14.597
30,Chicago,14.976,15.527,13.894,14.374,15.591
