Rank,Team,2025,Last 3,Last 1,Home,Away
1,Denver,64.9,52.0,46.0,63.1,66.6
2,Memphis,61.3,50.7,50.0,62.5,60.0
3,Sacramento,60.8,58.0,56.0,59.1,62.6
4,New York,60.6,62.7,64.0,63.2,58.1
5,Okla City,59.7,48.7,48.0,60.2,59.1
6,Atlanta,59.6,57.3,56.0,59.9,59.4
7,Toronto,59.6,60.7,64.0,59.2,60.0
8,Indiana,59.6,44.7,36.0,59.6,59.5
9,Detroit,59.4,57.3,58.0,59.3,59.5
10,Houston,59.1,54.0,56.0,58.8,59.3
11,Dallas,59.0,59.3,58.0,58.6,59.5
12,LA Clippers,58.2,62.7,62.0,58.8,57.6
13,New Orleans,57.2,52.0,56.0,56.6,57.9
14,Cleveland,56.8,46.7,52.0,57.4,56.1
15,Chicago,55.4,58.0,46.0,55.8,55.0
16,Portland,55.3,60.0,54.0,53.8,56.8
16,San Antonio,55.3,52.7,64.0,56.3,54.3
18,Milwaukee,55.2,47.3,44.0,55.2,55.2
19,LA Lakers,54.5,39.3,44.0,54.1,54.8
20,Orlando,54.1,54.0,50.0,53.7,54.4
21,Philadelphia,54.0,52.0,48.0,54.8,53.2
22,Phoenix,53.8,51.3,50.0,52.8,54.7
23,Miami,53.3,42.7,44.0,53.7,52.8
24,Utah,52.7,54.0,48.0,52.0,53.5
25,Washington,52.6,52.7,60.0,54.0,51.4
26,Minnesota,52.0,55.3,46.0,54.0,50.1
27,Charlotte,50.7,44.7,42.0,51.3,50.0
28,Golden State,50.1,54.7,56.0,49.4,50.8
29,Brooklyn,48.1,40.7,52.0,49.0,47.2
30,Boston,47.4,40.7,38.0,47.7,47.1
