PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
1630639,A.J. Lawson,A.J.,1610612761,TOR,24.0,5,2,3,0.4,126.12666666666667,18,42,0.429,6,20,0.3,20,26,0.769,5,15,20,10,4,5,2,2,9,14,62,-5,118.0,1,0,112.0,1,123,308,243,88,133,117,266,123,103,227,10,11,175,109,112,117,133,181,56,93,258,321,28,88,263,99,33,11,105,1
1631260,AJ Green,AJ,1610612749,MIL,25.0,5,5,0,1.0,111.51666666666667,11,26,0.423,11,23,0.478,0,0,0.0,1,18,19,9,2,1,1,0,10,3,33,77,73.3,0,0,76.0,1,1,1,1,129,233,230,275,37,74,78,353,361,353,294,82,129,151,279,272,154,1,348,261,217,1,216,93,11,197,1
1642358,AJ Johnson,AJ,1610612764,WAS,20.0,5,1,4,0.2,176.21333333333334,19,61,0.311,5,27,0.185,6,6,1.0,1,8,9,16,6,2,0,8,20,5,49,-97,83.8,0,0,83.0,1,237,384,336,14,123,44,389,155,46,311,126,175,1,294,243,277,73,119,208,280,434,437,191,135,436,184,93,11,177,1
203932,Aaron Gordon,Aaron,1610612743,DEN,29.0,5,3,2,0.6,169.99833333333333,35,65,0.538,4,18,0.222,18,20,0.9,10,10,20,20,9,3,3,5,8,13,92,39,155.0,0,0,148.0,1,59,226,177,19,19,32,104,193,120,281,15,27,97,31,198,117,40,52,142,59,405,290,41,25,27,34,93,11,37,1
1628988,Aaron Holiday,Aaron,1610612745,HOU,28.0,5,2,3,0.4,64.63666666666667,13,26,0.5,9,17,0.529,1,1,1.0,1,5,6,11,3,0,1,3,5,5,36,-6,59.7,0,0,64.0,1,123,308,243,267,198,230,142,66,130,45,314,349,1,294,320,336,127,226,359,154,334,178,191,200,269,263,93,11,239,1
1630174,Aaron Nesmith,Aaron,1610612754,IND,25.0,4,4,0,1.0,103.66666666666667,18,37,0.486,8,16,0.5,12,13,0.923,5,17,22,3,2,5,1,3,9,11,56,-1,102.9,0,0,101.0,144,8,1,1,151,133,153,173,76,141,50,54,69,88,109,93,98,315,279,56,154,334,321,62,112,218,137,93,11,138,1
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,5,4,1,0.8,137.05833333333334,32,68,0.471,8,26,0.308,15,18,0.833,5,23,28,15,9,5,0,3,10,12,87,36,149.1,0,0,148.0,1,8,81,81,61,25,25,200,76,52,220,30,35,121,109,43,51,86,52,56,280,334,348,50,27,31,41,93,11,37,1
1641745,Adam Flagler,Adam,1610612760,OKC,25.0,4,4,0,1.0,59.19,8,23,0.348,4,16,0.25,1,2,0.5,0,8,8,4,1,1,0,0,3,1,21,19,38.6,0,0,39.0,144,8,1,1,282,296,255,360,193,141,259,314,286,290,374,243,299,280,332,272,280,1,101,340,300,91,332,93,11,324,1
1641737,Adem Bona,Adem,1610612755,PHI,22.0,5,1,4,0.2,154.365,29,42,0.69,0,1,0.0,13,21,0.619,17,28,45,4,12,4,10,3,15,16,71,-36,161.0,1,0,148.0,1,237,384,336,34,38,117,32,344,367,344,49,22,270,10,19,12,280,19,87,2,334,429,22,63,389,28,33,11,37,1
1642349,Ajay Mitchell,Ajay,1610612760,OKC,23.0,2,2,0,1.0,35.75666666666667,7,18,0.389,1,9,0.111,1,2,0.5,1,0,1,7,1,1,1,0,9,5,16,13,32.7,0,0,29.0,337,123,1,1,353,312,294,316,301,244,338,314,286,290,294,424,413,201,332,272,154,1,321,191,325,121,348,93,11,353,1
201143,Al Horford,Al,1610612738,BOS,39.0,2,2,0,1.0,55.333333333333336,9,22,0.409,6,14,0.429,0,0,0.0,3,18,21,4,3,1,1,1,1,2,24,33,58.2,2,0,59.0,337,123,1,1,295,277,269,293,123,170,104,353,361,353,193,82,104,280,226,272,154,152,31,302,279,44,267,14,11,257,1
202692,Alec Burks,Alec,1610612748,MIA,33.0,4,2,2,0.5,86.96666666666667,18,40,0.45,15,31,0.484,3,3,1.0,1,10,11,7,6,3,0,1,6,6,54,34,80.7,0,0,93.0,144,123,226,193,207,133,132,228,22,33,73,225,267,1,294,198,243,201,119,142,280,152,211,155,115,37,190,93,11,151,1
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,3,2,1,0.667,63.16,13,26,0.5,4,10,0.4,5,6,0.833,2,10,12,8,0,9,1,1,8,5,35,28,91.4,0,0,79.0,245,123,81,148,272,198,230,142,193,231,125,154,175,121,245,198,220,177,390,11,154,152,290,191,206,57,165,93,11,190,1
1642505,Alex Ducas,Alex,1610612760,OKC,24.0,2,2,0,1.0,29.096666666666668,2,5,0.4,1,3,0.333,2,2,1.0,3,4,7,2,0,0,0,0,5,1,7,11,18.4,0,0,17.0,337,123,1,1,377,384,393,297,301,337,179,257,286,1,193,339,319,348,390,359,280,1,178,340,385,139,394,93,11,394,1
203458,Alex Len,Alex,1610612747,LAL,32.0,1,0,1,0.0,13.55,2,4,0.5,0,1,0.0,0,0,0.0,0,2,2,1,3,0,1,0,6,0,4,-15,7.9,0,0,9.0,403,373,81,373,412,384,402,142,344,367,344,353,361,353,374,386,404,379,226,359,154,1,211,395,406,335,416,93,11,411,1
1642024,Alex Reese,Alex,1610612755,PHI,26.0,2,1,1,0.5,17.16,2,6,0.333,2,6,0.333,1,2,0.5,0,4,4,0,1,1,2,0,1,1,7,-12,19.8,0,0,19.0,337,237,81,193,403,384,389,364,255,293,179,314,286,290,374,339,370,406,332,272,93,1,31,340,385,318,389,93,11,387,1
1642259,Alex Sarr,Alex,1610612764,WAS,20.0,5,1,4,0.2,131.41666666666666,26,69,0.377,5,26,0.192,8,9,0.889,6,25,31,18,11,2,6,4,7,9,65,-23,142.2,1,0,135.0,1,237,384,336,73,58,22,335,155,52,307,97,122,101,72,30,38,56,27,208,11,390,258,96,78,361,50,33,11,53,1
1630578,Alperen Sengun,Alperen,1610612745,HOU,22.0,3,2,1,0.667,90.23666666666666,25,52,0.481,0,1,0.0,14,22,0.636,10,11,21,12,6,4,1,2,3,14,64,7,116.2,1,0,107.0,245,123,81,148,192,67,66,177,344,367,344,39,19,261,31,180,104,114,119,87,154,258,101,28,79,164,103,33,11,116,1
1641708,Amen Thompson,Amen,1610612745,HOU,22.0,3,2,1,0.667,93.58,19,32,0.594,2,5,0.4,5,6,0.833,7,13,20,18,5,5,5,0,10,4,45,22,121.0,0,0,105.0,245,123,81,148,179,123,184,59,255,311,125,154,175,121,52,145,117,56,141,56,22,1,348,230,157,81,91,93,11,126,1
1629599,Amir Coffey,Amir,1610612746,LAC,28.0,1,1,0,1.0,3.8,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,0,0,-13,0.2,0,0,1.0,403,237,1,1,433,424,433,424,344,395,344,353,361,353,374,403,413,406,332,359,280,1,31,395,428,324,433,93,11,432,1
1641748,Andre Jackson Jr.,Andre,1610612749,MIL,23.0,3,3,0,1.0,49.65,7,10,0.7,1,1,1.0,0,2,0.0,1,5,6,5,5,0,1,1,4,1,15,-10,27.7,0,0,29.0,245,59,1,1,317,312,353,27,301,367,1,353,286,353,294,320,336,256,141,359,154,152,147,340,334,305,362,93,11,353,1
1629614,Andrew Nembhard,Andrew,1610612754,IND,25.0,4,4,0,1.0,106.37833333333333,11,37,0.297,1,13,0.077,5,6,0.833,3,9,12,21,4,5,0,1,10,6,28,12,84.9,0,0,72.0,144,8,1,1,144,233,153,392,301,187,342,154,175,121,193,224,220,35,181,56,280,152,348,155,251,130,179,93,11,208,1
203952,Andrew Wiggins,Andrew,1610612748,MIA,30.0,2,1,1,0.5,51.43333333333333,9,23,0.391,3,10,0.3,3,7,0.429,5,6,11,8,3,3,1,1,2,4,24,8,58.2,0,0,54.0,337,237,81,193,313,277,255,313,221,231,227,225,160,338,109,292,243,177,226,142,154,152,67,230,279,158,267,93,11,273,1
1641710,Anthony Black,Anthony,1610612753,ORL,21.0,5,4,1,0.8,144.98333333333332,24,58,0.414,6,16,0.375,7,9,0.778,5,20,25,17,8,8,5,5,11,10,61,34,147.5,1,0,135.0,1,8,81,81,48,80,49,286,123,141,142,109,122,164,109,65,71,65,74,20,22,405,372,79,91,37,44,33,11,53,1
203076,Anthony Davis,Anthony,1610612742,DAL,32.0,3,1,2,0.333,91.28333333333333,23,50,0.46,2,12,0.167,15,20,0.75,7,26,33,16,12,1,8,3,6,14,63,-5,141.6,2,1,132.0,245,237,226,282,187,89,77,214,255,206,315,30,27,180,52,24,29,73,19,272,4,334,211,28,83,263,52,14,3,60,1
1630162,Anthony Edwards,Anthony,1610612750,MIN,23.0,5,4,1,0.8,185.75,54,109,0.495,23,60,0.383,27,31,0.871,3,21,24,19,11,7,6,2,12,22,158,43,243.3,0,0,250.0,1,8,81,81,5,2,1,170,2,1,141,4,6,113,193,56,79,51,27,30,11,258,392,7,1,22,3,93,11,3,1
1630264,Anthony Gill,Anthony,1610612764,WAS,32.0,2,0,2,0.0,28.333333333333332,1,5,0.2,0,3,0.0,4,4,1.0,3,6,9,1,0,0,0,0,1,4,6,-33,18.3,0,0,16.0,337,373,226,373,378,406,393,414,344,337,344,187,227,1,193,292,277,379,390,359,280,1,31,230,392,380,395,93,11,396,1
1641817,Anton Watson,Anton,1610612752,NYK,24.0,1,1,0,1.0,1.4666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,403,237,1,1,437,424,433,424,344,395,344,353,361,353,374,424,431,406,390,359,280,1,1,395,428,186,435,93,11,435,1
1641810,Antonio Reeves,Antonio,1610612740,NOP,24.0,5,0,5,0.0,177.42333333333335,33,75,0.44,13,36,0.361,16,20,0.8,4,16,20,11,7,8,1,1,13,12,95,-45,155.5,0,0,157.0,1,373,428,373,12,24,15,250,26,18,162,24,27,146,149,105,117,127,93,20,154,152,407,50,21,414,32,93,11,27,1
1641709,Ausar Thompson,Ausar,1610612765,DET,22.0,4,1,3,0.25,108.46,18,35,0.514,1,4,0.25,10,14,0.714,6,20,26,12,1,4,4,4,10,11,47,12,119.2,1,0,102.0,144,237,308,315,138,133,166,132,301,321,259,69,60,213,72,65,63,114,332,87,34,390,348,62,147,130,96,33,11,136,1
1630559,Austin Reaves,Austin,1610612747,LAL,27.0,4,3,1,0.75,143.57666666666665,26,52,0.5,12,26,0.462,14,18,0.778,3,15,18,18,14,4,1,3,10,14,78,31,127.6,0,0,136.0,144,59,81,114,49,58,66,142,32,52,81,39,35,164,193,112,140,56,8,87,154,334,348,28,41,52,74,93,11,49,1
1628389,Bam Adebayo,Bam,1610612748,MIA,27.0,3,1,2,0.333,99.45,25,52,0.481,9,16,0.563,13,16,0.813,5,25,30,12,3,5,1,2,3,12,72,35,141.0,2,0,135.0,245,237,226,282,167,67,66,177,66,141,29,49,51,144,109,30,42,114,226,56,154,258,101,50,57,35,55,14,11,53,1
1631248,Baylor Scheierman,Baylor,1610612738,BOS,24.0,4,3,1,0.75,102.25,12,37,0.324,6,25,0.24,3,4,0.75,5,14,19,9,7,6,0,1,7,5,33,35,80.3,0,0,79.0,144,59,81,114,157,214,153,382,123,57,276,225,227,180,109,129,129,151,93,39,280,152,258,191,217,35,192,93,11,190,1
1627732,Ben Simmons,Ben,1610612746,LAC,28.0,4,4,0,1.0,50.43,1,4,0.25,0,0,0.0,0,0,0.0,4,6,10,8,3,0,1,0,8,2,2,-11,26.0,0,0,22.0,144,8,1,1,316,406,402,408,344,395,344,353,361,353,149,292,261,177,226,359,154,1,290,302,419,313,365,93,11,376,1
