Rank,Team,2025,Last 3,Last 1,Home,Away
1,Portland,0.1,0.0,0.0,0.1,0.2
2,Miami,0.2,0.0,0.0,0.1,0.2
3,Okla City,0.2,0.0,0.0,0.1,0.3
4,LA Clippers,0.2,0.3,0.0,0.2,0.2
5,New York,0.2,0.0,0.0,0.3,0.2
6,Dallas,0.2,0.0,0.0,0.3,0.2
7,Chicago,0.2,0.0,0.0,0.2,0.3
8,Toronto,0.2,0.0,0.0,0.2,0.2
9,Milwaukee,0.3,1.0,0.0,0.3,0.2
10,Cleveland,0.3,1.0,0.0,0.2,0.3
11,Philadelphia,0.3,0.0,0.0,0.3,0.2
12,Denver,0.3,0.0,0.0,0.3,0.3
13,Sacramento,0.3,0.0,0.0,0.3,0.2
14,Utah,0.3,0.0,0.0,0.1,0.4
15,San Antonio,0.3,0.0,0.0,0.4,0.2
15,Phoenix,0.3,0.0,0.0,0.2,0.3
17,New Orleans,0.3,0.0,0.0,0.2,0.3
17,Charlotte,0.3,0.0,0.0,0.3,0.3
19,Boston,0.3,0.3,0.0,0.3,0.3
20,Washington,0.3,0.0,0.0,0.3,0.4
21,Indiana,0.4,0.7,0.0,0.5,0.2
22,Golden State,0.4,0.0,0.0,0.4,0.4
23,LA Lakers,0.4,0.3,0.0,0.4,0.3
24,Minnesota,0.4,0.0,0.0,0.4,0.4
25,Memphis,0.4,0.0,0.0,0.6,0.3
26,Brooklyn,0.5,0.3,1.0,0.4,0.5
27,Atlanta,0.5,0.7,0.0,0.3,0.6
28,Orlando,0.5,0.3,0.0,0.7,0.3
29,Houston,0.7,0.3,0.0,0.6,0.8
30,Detroit,0.7,0.3,0.0,0.8,0.6
